Depth [m],FBE4 [unitless]
1616.76123,251.6646,32.1946
1617.78223,274.2668,110.3964
1618.80322,257.6151,53.4376
1619.8241,258.8123,75.66
1620.84509,254.298,26.9512
1621.86597,250.1551,23.3832
1622.88696,249.6658,27.0287
1623.90796,462.1031,43.5998
1624.92883,251.0916,50.1403
1625.94983,250.6756,32.198
1626.97083,253.1302,44.1622
1627.9917,338.0093,218.3884
1629.0127,252.6543,37.9616
1630.03369,249.1478,88.3466
1631.05457,249.0982,25.2383
1632.07556,252.5422,59.0489
1633.09644,259.5532,58.0462
1634.11743,249.0094,36.0559
1635.13843,292.0465,133.0832
1636.1593,257.2754,83.8108
1637.1803,263.4326,77.4968
1638.20129,251.7008,34.9873
1639.22217,247.6653,52.6417
1640.24316,265.3518,79.6309
1641.26416,274.1586,85.9128
1642.28503,258.485,65.0042
1643.30603,250.1677,68.1871
1644.3269,337.6188,226.2147
1645.3479,285.006,130.84
1646.3689,448.107,33.407
1647.38977,287.9984,149.8725
1648.41077,254.311,124.9574
1649.43176,267.4597,103.2426
1650.45264,251.2788,72.4498
1651.47363,259.8531,65.5857
1652.49463,249.0315,54.4595
1653.5155,273.1185,110.4987
1654.5365,303.9164,136.7526
1655.5575,481.3658,56.2226
1656.57837,310.2443,183.5061
1657.59937,261.8834,82.4108
1658.62024,253.3492,56.9549
1659.64124,247.4673,39.8913
1660.66223,250.9577,42.8247
1661.68311,261.17,61.7223
1662.7041,410.3591,48.408
1663.7251,247.4388,32.9799
1664.74597,249.3955,65.7313
1665.76697,144.3109,69.3414
1666.78796,250.2575,87.2388
1667.80884,250.3489,41.8689
1668.82983,254.0084,44.2701
1669.85071,268.5761,88.6796
1670.8717,252.2919,76.1232
1671.8927,252.7562,46.5795
1672.91357,246.4382,60.9764
1673.93457,259.7732,87.2272
1674.95557,265.4025,100.5901
1675.97644,462.1661,96.4898
1676.99744,267.6279,90.0481
1678.01843,256.6889,74.3237
1679.03931,309.3668,38.9179
1680.0603,292.8084,152.4722
1681.08118,254.296,46.5925
1682.10217,249.8857,54.1683
1683.12317,251.1247,48.689
1684.14404,270.9311,103.4787
1685.16504,248.4365,52.4312
1686.18604,457.2928,70.3308
1687.20691,251.4323,96.833
1688.22791,250.7155,62.5311
1689.2489,250.8877,72.8812
1690.26978,248.2979,37.8438
1691.29077,261.6629,56.3314
1692.31177,254.5415,112.6041
1693.33264,267.8794,86.1884
1694.35364,401.9088,44.2918
1695.37451,256.7362,74.9974
1696.39551,253.2236,51.4525
1697.4165,481.7733,49.3896
1698.43738,258.0294,78.56
1699.45837,257.0048,62.9389
1700.47937,269.1232,96.9598
1701.50024,248.5458,57.4618
1702.52124,1112.524,1214.433
1703.54224,483.0629,49.2762
1704.56311,250.164,40.9088
1705.58411,408.9776,58.1309
1706.60498,252.5044,43.0205
1707.62598,439.2304,63.243
1708.64697,257.8706,58.5469
1709.66785,252.6358,51.061
1710.68884,466.7726,99.2503
1711.70984,248.7039,47.2463
1712.73071,301.9695,135.122
1713.75171,461.1136,41.7817
1714.77271,248.983,55.057
1715.79358,482.5536,47.4571
1716.81458,250.609,41.9916
1717.83545,255.5169,40.5197
1718.85645,252.9047,41.4226
1719.87744,255.0217,63.8928
1720.89832,250.2761,47.8987
1721.91931,304.3783,197.9318
1722.94031,269.5788,131.7162
1723.96118,358.9027,225.7372
1724.98218,255.6865,60.3888
1726.00317,269.8517,83.8198
1727.02405,276.9088,112.1567
1728.04504,256.8924,50.1344
1729.06592,457.9583,57.3967
1730.08691,250.3019,41.2862
1731.10791,335.1536,42.0369
1732.12878,262.4465,70.9232
1733.14978,250.8039,39.1782
1734.17078,343.222,152.5358
1735.19165,252.4948,42.0499
1736.21265,558.9808,425.7214
1737.23364,260.7939,72.9625
1738.25452,258.9315,88.2947
1739.27551,265.0482,79.1566
1740.29651,373.4976,240.4067
1741.31738,250.8511,38.4245
1742.33838,249.5411,38.0271
1743.35925,258.1996,67.6329
1744.38025,475.3514,54.1151
1745.40125,253.487,37.5858
1746.42212,318.2535,164.2631
1747.44312,250.6309,56.9269
1748.46411,262.5346,70.5291
1749.48499,481.1256,39.9486
1750.50598,251.1275,33.0245
1751.52698,287.3344,125.2454
1752.54785,255.8635,68.7374
1753.56885,258.6966,37.1021
1754.58972,450.3011,41.8045
1755.61072,375.4756,46.1372
1756.63171,253.3152,41.9643
1757.65259,253.5441,45.0104
1758.67358,255.1382,57.1346
1759.69458,122.7409,42.4989
1760.71545,251.0665,38.6513
1761.73645,263.6772,43.1481
1762.75745,251.2417,44.8114
1763.77832,263.1992,66.558
1764.79932,263.4894,53.9147
1765.82019,348.8023,352.2985
1766.84119,263.7239,144.4585
1767.86218,251.5905,53.478
1768.88306,246.4731,47.1918
1769.90405,253.6236,52.1249
1770.92505,277.0745,173.506
1771.94592,260.9089,69.7082
1772.96692,268.5023,91.5955
1773.98792,248.3261,37.6483
1775.00879,253.3023,36.9887
1776.02979,254.9578,44.0955
1777.05078,267.6096,111.3633
1778.07166,256.7299,34.4575
1779.09265,459.3494,454.4991
1780.11353,265.6083,112.987
1781.13452,259.9463,38.5735
1782.15552,255.0863,45.1081
1783.17639,257.8139,60.1487
1784.19739,251.26,25.9744
1785.21838,294.1976,165.1236
1786.23926,262.4266,65.1994
1787.26025,264.5305,111.2007
1788.28125,250.3267,52.3067
1789.30212,259.1871,63.6575
1790.32312,143.3892,68.6064
1791.34399,253.8945,32.1492
1792.36499,254.9453,44.626
1793.38599,258.2676,86.248
1794.40686,265.9466,84.382
1795.42786,255.1963,41.7877
1796.44885,309.8554,146.1387
1797.46973,444.3529,63.6367
1798.49072,259.4465,31.6781
1799.51172,253.8893,23.4451
1800.53259,251.5212,29.2552
1801.55359,295.7943,117.3064
1802.57446,250.3606,29.509
1803.59546,335.2051,145.8362
1804.61646,265.4568,80.0703
1805.63733,264.6027,106.5216
1806.65833,261.8075,59.2406
1807.67932,258.6308,50.6527
1808.7002,256.4866,32.606
1809.72119,254.6972,60.4678
1810.74219,258.3403,58.2568
1811.76306,263.2473,71.3513
1812.78406,254.0912,37.3191
1813.80505,266.3325,72.6444
1814.82593,263.9327,61.69
1815.84692,139.428,63.7371
1816.8678,256.4302,38.1771
1817.88879,264.2302,82.5587
1818.90979,258.0496,84.7493
1819.93066,267.2207,114.1089
1820.95166,383.4465,66.0222
1821.97266,258.3915,38.0669
1822.99353,268.1617,69.1961
1824.01453,278.8386,92.7801
1825.03552,255.1473,52.5875
1826.0564,254.1458,38.0762
1827.07739,263.4084,60.1216
1828.09827,258.2703,48.8865
1829.11926,337.2793,250.7498
1830.14026,263.1343,57.8381
1831.16113,263.4485,55.8528
1832.18213,408.6506,308.5726
1833.20313,267.7221,68.853
1834.224,259.5247,51.2467
1835.245,263.4937,66.0024
1836.26599,262.8935,68.175
1837.28687,433.6885,66.6758
1838.30786,221.817,65.2865
1839.32874,263.3657,65.1225
1840.34973,270.5131,73.4832
1841.37073,303.0098,175.0068
1842.3916,290.0033,110.7544
1843.4126,265.1457,66.2595
1844.43359,266.778,87.6955
1845.45447,519.5156,110.4408
1846.47546,273.4424,92.0143
1847.49646,269.5662,88.647
1848.51733,265.4155,73.5869
1849.53833,273.7855,76.73
1850.55933,263.8911,60.9333
1851.5802,312.8825,176.7162
1852.6012,266.5108,71.7894
1853.62207,264.6494,64.2398
1854.64307,334.7714,167.7337
1855.66406,279.0742,97.2178
1856.68494,271.308,110.7096
1857.70593,266.416,126.0949
1858.72693,279.1984,85.0225
1859.7478,327.0681,251.8523
1860.7688,279.516,142.4175
1861.78979,262.3462,59.7015
1862.81067,264.9108,69.9139
1863.83167,318.539,174.2569
1864.85254,284.7921,134.7489
1865.87354,260.522,67.2741
1866.89453,271.3195,79.4891
1867.91541,261.9192,46.3882
1868.9364,260.8796,72.6122
1869.9574,258.8477,46.3924
1870.97827,120.686,50.3572
1871.99927,259.3225,72.6056
1873.02026,290.9614,112.6706
1874.04114,129.099,61.017
1875.06213,274.9339,81.6902
1876.08301,306.169,177.3609
1877.104,263.9575,71.1084
1878.125,256.5222,35.3336
1879.14587,463.3008,50.1177
1880.16687,189.6712,111.8957
1881.18787,263.4295,50.1571
1882.20874,281.0703,116.2703
1883.22974,163.8383,109.0285
1884.25073,154.4132,48.7255
1885.27161,260.6217,79.5931
1886.2926,253.7171,85.8638
1887.3136,410.2678,27.7936
1888.33447,262.4619,58.7254
1889.35547,480.4177,87.4896
1890.37634,270.5516,73.5714
1891.39734,258.1873,43.313
1892.41833,285.8803,157.7183
1893.43921,306.9021,185.248
1894.46021,258.6222,58.5443
1895.4812,256.9509,45.8387
1896.50208,465.4469,44.047
1897.52307,259.4558,80.2406
1898.54407,474.087,40.7911
1899.56494,251.7616,28.9379
1900.58594,297.2291,121.2548
1901.60681,309.4859,189.6683
1902.62781,347.9221,251.2482
1903.6488,800.735,698.9656
1904.66968,1163.963,1193.7072
1905.69067,798.8788,654.126
1906.71167,2432.0232,2459.5168
1907.73254,1844.9,1893.7201
1908.75354,2412.2898,2405.2717
1909.77454,1883.6071,1955.1414
1910.79541,1775.2507,1874.774
1911.81641,1809.3251,1886.1924
1912.83728,1728.7903,1822.3368
1913.85828,1581.5271,1607.5258
1914.87927,670.6342,630.1668
1915.90015,929.9353,491.7793
1916.92114,598.571,449.9615
1917.94214,356.852,131.7392
1918.96301,343.904,155.8067
1919.98401,330.0777,127.4581
1921.005,510.1056,273.3201
1922.02588,383.1289,309.908
1923.04688,318.4997,115.0121
1924.06787,294.3077,110.4874
1925.08875,271.3792,134.4388
1926.10974,423.6439,172.165
1927.13062,647.3356,292.6746
1928.15161,724.0074,339.0921
1929.17261,970.2927,491.676
1930.19348,799.9886,353.9672
1931.21448,1291.9458,1058.4771
1932.23547,771.9789,360.6277
1933.25635,1062.9407,373.9742
1934.27734,1477.347,760.5695
1935.29834,1869.5707,753.7302
1936.31921,1634.0436,704.7775
1937.34021,1375.9434,825.1281
1938.36108,1737.3214,967.4365
1939.38208,1195.8546,859.1941
1940.40308,1776.4823,1129.0743
1941.42395,1287.3285,835.419
1942.44495,1643.328,1261.7825
1943.46594,658.8383,678.5485
1944.48682,482.2144,634.2783
1945.50781,558.9886,722.4141
1946.52881,517.9755,686.9523
1947.54968,590.266,560.038
1948.57068,573.1309,521.6535
1949.59155,663.1228,562.0991
1950.61255,554.8922,371.6
1951.63354,448.4377,309.7123
1952.65442,547.3736,360.42
1953.67542,428.4554,246.9349
1954.69641,1004.8221,779.9147
1955.71729,268.0644,222.8858
1956.73828,225.9602,214.0682
1957.75928,296.6738,223.1115
1958.78015,227.6761,214.2618
1959.80115,333.6755,307.9125
1960.82214,324.7613,270.2346
1961.84302,287.0959,306.1092
1962.86401,345.8651,279.0314
1963.88489,423.4687,372.1359
1964.90588,1243.3798,1013.0156
1965.92688,382.2564,424.3889
1966.94775,609.6196,412.49
1967.96875,469.1314,454.0027
1968.98975,429.9523,364.8155
1970.01062,429.0073,370.9315
1971.03162,402.6447,293.8074
1972.05261,365.0259,249.1983
1973.07349,629.4367,470.0649
1974.09448,334.17,231.6986
1975.11536,1243.125,982.8043
1976.13635,301.8452,154.3265
1977.15735,420.5515,139.1442
1978.17822,302.1251,148.687
1979.19922,288.0193,137.9653
1980.22021,150.396,107.7951
1981.24109,481.9872,132.7631
1982.26208,264.1038,95.5566
1983.28308,269.2472,89.8987
1984.30396,151.1012,109.8857
1985.32495,269.2732,97.847
1986.34583,172.9093,98.5652
1987.36682,446.4457,136.5484
1988.38782,286.6788,113.9072
1989.40869,155.2047,95.3184
1990.42969,282.6045,94.6481
1991.45068,320.4103,214.3887
1992.47156,327.7384,149.9172
1993.49255,293.5597,123.4324
1994.51355,1300.6198,1126.4598
1995.53442,280.3614,107.1401
1996.55542,147.3256,91.0857
1997.57642,485.6561,79.0353
1998.59729,324.0734,187.9254
1999.61829,375.6355,230.7966
2000.63916,266.8166,62.8545
2001.66016,273.2877,80.276
2002.68115,272.2988,104.0909
2003.70203,412.9601,383.8456
2004.72302,265.5948,75.6186
2005.74402,257.4504,55.643
2006.76489,256.396,56.8315
2007.78589,136.4234,86.7813
2008.80688,253.0947,52.2691
2009.82776,421.9478,64.5986
2010.84875,246.2592,43.3862
2011.86963,247.4018,73.385
2012.89063,248.9498,39.9304
2013.91162,374.2212,44.6728
2014.9325,257.8576,129.083
2015.95349,255.5156,78.9246
2016.97449,250.9345,57.5082
2017.99536,250.6656,50.9635
2019.01636,250.0784,54.1695
2020.03735,411.2743,63.1036
2021.05823,250.7388,62.8054
2022.07922,255.4073,67.2882
2023.1001,251.9475,53.4241
2024.12109,301.6562,156.9722
2025.14209,411.145,201.5578
2026.16296,254.3132,48.6913
2027.18396,279.5667,110.6495
2028.20496,255.9016,62.2539
2029.22583,262.6208,74.7569
2030.24683,261.5699,58.9438
2031.26782,274.6685,83.1746
2032.2887,264.7749,61.7513
2033.30969,262.4979,43.9512
2034.33057,272.8201,72.3308
2035.35156,321.5281,166.7897
2036.37256,253.8412,83.5289
2037.39343,325.5928,168.4207
2038.41443,257.6169,42.3573
2039.43542,251.5083,35.2458
2040.4563,301.2694,177.5154
2041.47729,287.6124,135.5936
2042.49829,249.9855,43.1441
2043.51917,254.6667,34.9579
2044.54016,257.0936,87.5715
2045.56116,180.8765,36.6051
2046.58203,248.586,67.7065
2047.60303,210.4276,34.452
2048.62402,262.9477,85.6471
2049.64502,252.1941,52.6323
2050.66577,254.6838,50.9038
2051.68677,259.3513,43.2296
2052.70776,249.5335,37.7298
2053.72876,335.3246,210.2481
2054.74976,297.9462,259.6153
2055.77051,254.8967,34.127
2056.7915,282.317,125.9505
2057.8125,254.5429,32.7631
2058.8335,139.7343,34.2382
2059.85449,259.1604,66.6917
2060.87549,253.2027,31.7143
2061.89624,272.4372,80.7284
2062.91724,254.7765,35.3293
2063.93823,254.9068,45.903
2064.95923,257.6219,44.8067
2065.98022,253.1412,27.6572
2067.00098,248.9917,51.5485
2068.02197,257.5289,39.1331
2069.04297,280.5457,107.8484
2070.06396,260.5877,44.8896
2071.08496,252.8879,55.8361
2072.10596,256.1917,41.635
2073.12671,254.3447,37.5632
2074.14771,259.8224,65.2859
2075.1687,256.414,27.1022
2076.1897,257.8149,52.751
2077.21069,262.3591,52.5121
2078.23145,251.7535,40.7288
2079.25244,251.9984,71.2178
2080.27344,259.3492,58.5766
2081.29443,315.4004,243.328
2082.31543,201.7048,27.3875
2083.33643,259.3387,87.8638
2084.35718,286.721,24.4147
2085.37817,257.4371,61.7397
2086.39917,290.0453,166.4249
2087.42017,249.6954,37.8617
2088.44116,298.6466,175.6634
2089.46191,267.926,92.982
2090.48291,255.9819,70.4124
2091.50391,264.6967,82.1537
2092.5249,270.4644,113.6037
2093.5459,487.2353,51.6806
2094.56689,274.613,101.7
2095.58765,278.5627,175.6421
2096.60864,263.2772,86.2007
2097.62964,254.332,34.699
2098.65063,251.5681,46.4063
2099.67163,142.2213,35.8768
2100.69263,280.3577,91.4637
2101.71338,252.8559,39.2086
2102.73438,118.2746,70.9962
2103.75537,263.5276,62.9307
2104.77637,253.8872,39.1731
2105.79736,255.3138,46.8856
2106.81812,256.8473,51.8035
2107.83911,250.9864,28.3222
2108.86011,266.4066,106.519
2109.8811,248.2944,35.7254
2110.9021,262.379,81.7293
2111.9231,153.7962,34.1373
2112.94385,266.4488,80.6071
2113.96484,248.8683,39.463
2114.98584,275.698,84.0328
2116.00684,256.4951,48.4088
2117.02783,259.5447,60.643
2118.04858,253.2699,47.4487
2119.06958,286.899,132.7537
2120.09058,257.513,52.4979
2121.11157,263.2012,59.4907
2122.13257,133.2815,67.9438
2123.15356,247.0841,54.9048
2124.17432,255.539,27.0607
2125.19531,284.3867,158.3333
2126.21631,292.2216,149.7799
2127.2373,253.897,53.7407
2128.2583,306.2393,134.5874
2129.27905,263.9796,76.6654
2130.30005,259.5023,81.6545
2131.32104,463.8812,42.7064
2132.34204,253.6864,47.7277
2133.36304,718.4337,765.3758
2134.38403,273.9354,152.7115
2135.40479,255.4095,64.8961
2136.42578,252.4975,40.4901
2137.44678,255.4277,47.7131
2138.46777,364.3154,37.1143
2139.48877,380.1983,41.7168
2140.50952,175.6134,174.8809
2141.53052,116.6889,56.7662
2142.55151,245.7254,40.6462
2143.57251,257.2812,103.2413
2144.59351,251.0574,27.796
2145.6145,276.7105,86.3192
2146.63525,128.4256,50.7579
2147.65625,254.018,41.0466
2148.67725,257.9908,47.6718
2149.69824,255.8779,49.6821
2150.71924,286.254,88.8524
2151.73999,258.0323,45.2087
2152.76099,256.742,39.0154
2153.78198,132.4962,47.5426
2154.80298,259.0223,47.7541
2155.82397,263.5428,72.0558
2156.84497,363.7848,259.0821
2157.86572,258.4053,103.4772
2158.88672,261.4723,61.1119
2159.90771,305.4926,191.9472
2160.92871,708.1285,684.249
2161.94971,254.3503,42.5093
2162.97046,253.6062,36.904
2163.99146,478.7729,379.9564
2165.01245,140.3704,74.2082
2166.03345,250.7008,32.5317
2167.05444,254.6124,59.5591
2168.07544,301.8401,119.4668
2169.09619,258.7612,58.2568
2170.11719,258.6341,101.5065
2171.13818,424.6633,43.7069
2172.15918,257.0578,43.8721
2173.18018,397.0815,54.462
2174.20117,380.316,47.8801
2175.22192,298.3851,223.4904
2176.24292,252.167,49.0073
2177.26392,274.608,109.9104
2178.28491,375.3907,47.1749
2179.30591,258.1378,39.7339
2180.32666,251.2882,55.6592
2181.34766,482.1349,42.088
2182.36865,262.9654,111.7274
2183.38965,259.5718,130.4641
2184.41064,468.508,53.5782
2185.43164,148.8061,33.0757
2186.45239,261.4578,65.5633
2187.47339,260.1683,96.4329
2188.49438,261.1481,66.9809
2189.51538,391.2234,41.9209
2190.53638,238.3472,29.5198
2191.55713,251.6296,89.4958
2192.57813,130.9603,52.1689
2193.59912,251.8254,91.9502
2194.62012,271.4189,78.071
2195.64111,158.5898,29.5261
2196.66211,251.5814,24.9684
2197.68286,132.6615,28.2131
2198.70386,255.9275,49.4277
2199.72485,168.8262,35.8804
2200.74585,257.3703,59.3245
2201.76685,252.189,38.005
2202.7876,463.5433,45.6153
2203.80859,412.6035,56.7652
2204.82959,249.1769,29.2797
2205.85059,254.0804,52.4779
2206.87158,250.0713,36.4185
2207.89258,138.9553,93.8186
2208.91333,276.9494,120.7999
2209.93433,262.5394,86.3552
2210.95532,270.6833,92.3158
2211.97632,254.6109,39.3353
2212.99731,265.1469,56.3279
2214.01807,256.1115,36.254
2215.03906,368.8518,209.403
2216.06006,256.2453,53.3072
2217.08105,250.9843,39.0548
2218.10205,282.2176,132.4765
2219.12305,260.9243,43.5369
2220.1438,366.2786,23.8253
2221.16479,249.9053,25.7639
2222.18579,253.8051,42.6254
2223.20679,254.0051,41.7351
2224.22778,261.1667,75.303
2225.24854,252.7051,48.9323
2226.26953,251.7117,39.2633
2227.29053,256.4941,71.1679
2228.31152,265.0624,84.4249
2229.33252,254.4756,32.9634
2230.35352,648.898,463.7903
2231.37427,255.6805,44.5629
2232.39526,476.2523,58.1547
2233.41626,275.4791,137.3431
2234.43726,252.2885,37.392
2235.45825,272.367,119.4449
2236.479,251.4187,70.6525
2237.5,249.9638,49.1403
2238.521,138.0593,70.8563
2239.54199,261.5613,62.1278
2240.56299,252.5042,38.4347
2241.58398,254.6066,39.3766
2242.60474,251.638,33.0914
2243.62573,260.8964,73.5859
2244.64673,258.4086,61.4936
2245.66772,252.5019,26.0467
2246.68872,481.0599,57.2198
2247.70972,389.0002,19.7143
2248.73047,256.3199,62.3109
2249.75146,254.9838,51.8441
2250.77246,283.9683,124.8415
2251.79346,253.0636,40.0516
2252.81445,277.4458,103.3276
2253.83521,152.4532,64.1246
2254.8562,261.8809,80.7643
2255.8772,251.3027,38.775
2256.89819,195.2569,121.6681
2257.91919,275.3867,82.2581
2258.94019,256.7656,41.9605
2259.96094,267.8064,66.0792
2260.98193,287.3745,121.5314
2262.00293,258.735,76.5996
2263.02393,249.0616,53.9463
2264.04492,254.1308,47.4629
2265.06567,247.9917,75.1895
2266.08667,249.6815,55.3153
2267.10767,259.6662,42.9506
2268.12866,422.158,36.0666
2269.14966,256.938,31.7146
2270.17065,169.4591,111.9782
2271.19141,303.007,116.5009
2272.2124,260.5442,38.9008
2273.2334,325.806,175.9598
2274.25439,263.7688,62.0481
2275.27539,398.2466,49.272
2276.29614,253.369,38.6666
2277.31714,256.7288,63.0269
2278.33813,258.7093,59.8812
2279.35913,264.7682,80.6748
2280.38013,254.213,30.6507
2281.40112,163.9083,26.8101
2282.42188,229.5561,26.6083
2283.44287,253.6379,35.7819
2284.46387,454.23,133.8264
2285.48486,251.0964,37.0291
2286.50586,261.0391,106.0464
2287.52661,427.6304,34.985
2288.54761,252.167,52.2515
2289.5686,506.0339,449.6737
2290.5896,276.6976,115.2526
2291.6106,431.7442,28.1404
2292.63159,305.0677,176.5081
2293.65234,256.5432,55.3068
2294.67334,274.5814,104.5581
2295.69434,251.8519,34.5299
2296.71533,265.1625,86.1006
2297.73633,486.5438,61.0119
2298.75708,124.3112,48.7679
2299.77808,416.1988,28.7534
2300.79907,254.9632,74.4653
2301.82007,270.842,113.3814
2302.84106,158.5317,26.2173
2303.86206,250.7003,44.9202
2304.88281,253.6327,49.4832
2305.90381,250.8479,24.4911
2306.9248,157.7107,34.0946
2307.9458,289.5155,110.8956
2308.9668,251.9044,38.587
2309.98755,373.8776,27.4403
2311.00854,248.1784,45.5451
2312.02954,251.9003,37.7221
2313.05054,255.1732,26.7047
2314.07153,269.261,113.4018
2315.09253,249.9869,45.9646
2316.11328,250.5872,45.4417
2317.13428,254.3043,55.1571
2318.15527,253.1923,41.2129
2319.17627,257.9954,85.8891
2320.19727,256.7634,36.1196
2321.21802,257.8109,50.8099
2322.23901,480.2721,99.1761
2323.26001,264.9104,88.7586
2324.28101,405.8401,22.701
2325.302,261.7533,57.0834
2326.323,253.3043,36.2035
2327.34375,256.8537,60.6453
2328.36475,251.1275,18.2027
2329.38574,185.3878,35.603
2330.40674,253.1476,42.8605
2331.42773,258.2361,95.5844
2332.44873,183.1518,120.9728
2333.46948,299.6676,141.6857
2334.49048,276.0289,103.3303
2335.51147,252.7977,43.4904
2336.53247,401.1313,49.9101
2337.55347,204.0121,157.6095
2338.57422,250.6585,39.7832
2339.59521,256.9011,55.7808
2340.61621,259.468,70.8543
2341.63721,254.5161,38.9219
2342.6582,129.3994,67.8681
2343.6792,336.7606,219.0141
2344.69995,140.2527,57.4168
2345.72095,270.1504,92.9257
2346.74194,358.2861,217.1346
2347.76294,275.4321,114.3547
2348.78394,491.4127,31.506
2349.80469,259.7526,68.0065
2350.82568,254.6016,34.9276
2351.84668,254.6734,47.5484
2352.86768,138.5578,41.4467
2353.88867,252.9865,30.389
2354.90967,259.5867,37.7139
2355.93042,512.1773,457.1274
2356.95142,253.8181,48.5098
2357.97241,263.8732,81.3333
2358.99341,116.1407,29.4157
2360.0144,252.2654,24.6554
2361.03516,251.6568,33.0706
2362.05615,255.8694,56.4975
2363.07715,255.8835,33.5661
2364.09814,319.9662,183.6163
2365.11914,255.6768,73.8703
2366.14014,128.0301,68.405
2367.16089,128.1169,72.3033
2368.18188,264.1503,104.8758
2369.20288,249.9821,63.9091
2370.22388,254.9099,50.4607
2371.24487,300.9734,166.528
2372.26563,254.3432,40.5738
2373.28662,250.3158,25.5762
2374.30762,196.2068,32.4549
2375.32861,249.4287,41.7657
2376.34961,275.6997,103.6358
2377.37061,252.2184,28.3874
2378.39136,259.297,55.222
2379.41235,452.3773,70.2917
2380.43335,254.8456,47.2472
2381.45435,254.0993,45.3354
2382.47534,268.2925,84.3485
2383.49609,257.3441,43.1135
2384.51709,260.4327,63.839
2385.53809,251.3135,42.5326
2386.55908,254.3871,32.7725
2387.58008,258.9151,54.2305
2388.60107,259.7674,57.2958
2389.62183,257.5899,46.1584
2390.64282,335.3932,17.8242
2391.66382,260.8382,28.3913
2392.68481,257.5839,44.0199
2393.70581,260.1434,87.4375
2394.72656,250.0627,45.0703
2395.74756,255.9281,54.8961
2396.76855,261.8837,102.641
2397.78955,252.0622,38.3133
2398.81055,384.2099,34.9193
2399.83154,398.005,32.1259
2400.85229,276.0462,146.2514
2401.87329,257.3911,41.8565
2402.89429,250.7635,38.3321
2403.91528,206.3924,168.3424
2404.93628,256.228,24.5383
2405.95728,131.3494,46.7008
2406.97803,208.6887,181.217
2407.99902,251.8697,22.6775
2409.02002,255.3364,35.5276
2410.04102,252.9352,47.6862
2411.06201,273.5566,91.0418
2412.08276,251.2349,53.2606
2413.10376,123.6651,51.6029
2414.12476,258.2362,58.3781
2415.14575,256.4048,58.2563
2416.16675,261.7755,69.412
2417.18774,454.9006,45.6241
2418.2085,273.3248,87.0229
2419.22949,252.8103,41.3308
2420.25049,259.744,52.2467
2421.27148,252.3951,48.3613
2422.29248,256.2764,50.1513
2423.31323,265.0349,126.6511
2424.33423,260.1811,47.3309
2425.35522,255.9655,53.7198
2426.37622,252.9841,47.5764
2427.39722,261.3295,52.9265
2428.41821,115.0274,36.2712
2429.43896,381.358,44.048
2430.45996,287.5093,153.7935
2431.48096,398.1559,356.3991
2432.50195,363.0635,34.3087
2433.52295,245.7216,223.9188
2434.5437,253.7333,27.7328
2435.5647,253.2845,67.6376
2436.58569,510.0069,422.2494
2437.60669,249.8671,39.0397
2438.62769,251.5236,40.6738
2439.64868,251.3466,52.4285
2440.66943,115.8557,50.0926
2441.69043,422.4807,104.1603
2442.71143,286.139,114.0504
2443.73242,255.6481,70.0443
2444.75342,252.1066,83.1834
2445.77417,273.5624,95.6654
2446.79517,254.5048,34.4746
2447.81616,254.9349,48.2574
2448.83716,258.495,58.8662
2449.85815,287.9142,158.8746
2450.87915,325.7315,199.8212
2451.8999,251.749,62.7469
2452.9209,418.4183,320.3865
2453.94189,260.1892,67.8525
2454.96289,256.1614,42.9283
2455.98389,255.8421,48.7923
2457.00464,254.6792,31.6601
2458.02563,252.998,31.5947
2459.04663,253.2047,43.7457
2460.06763,252.1059,31.8155
2461.08862,253.2442,29.9383
2462.10962,252.3243,46.7284
2463.13037,259.208,66.5959
2464.15137,251.173,30.2471
2465.17236,248.5048,24.8417
2466.19336,285.2575,150.8043
2467.21436,255.8851,44.807
2468.23511,253.6075,68.8318
2469.2561,479.1867,91.7601
2470.2771,256.4344,45.7545
2471.2981,287.4079,103.5368
2472.31909,132.1776,51.3368
2473.34009,269.0315,135.1489
2474.36084,367.54,249.8342
2475.38184,254.1849,28.5321
2476.40283,257.6674,52.9047
2477.42383,123.7292,43.0532
2478.44482,255.2129,50.7264
2479.46582,128.7305,44.9217
2480.48657,263.8924,96.8746
2481.50757,269.2369,90.8932
2482.52856,440.3184,70.0081
2483.54956,256.5651,60.2712
2484.57056,771.2399,692.9134
2485.59131,152.3163,77.9455
2486.6123,258.2378,78.496
2487.6333,499.9895,90.3363
2488.6543,282.4635,88.6714
2489.67529,239.6031,128.5561
2490.69629,427.9826,215.0907
2491.71704,605.0748,306.8619
2492.73804,480.0403,264.0766
2493.75903,513.8962,278.8683
2494.78003,506.8198,271.077
2495.80103,697.5002,437.2496
2496.82178,800.8151,485.3496
2497.84277,1001.2001,510.899
2498.86377,999.0345,521.0294
2499.88477,1123.3589,592.1101
2500.90576,896.6562,584.1434
2501.92676,1242.5518,575.8429
2502.94751,930.1852,454.35
2503.96851,1118.8547,525.3394
2504.9895,1456.08,704.0822
2506.0105,1569.6647,927.187
2507.03149,2207.1885,977.1741
2508.05225,1535.0477,755.6874
2509.07324,1619.1237,832.8422
2510.09424,1456.2716,770.4765
2511.11523,1123.6492,593.7216
2512.13623,648.9898,356.1558
2513.15723,603.2991,366.866
2514.17798,895.4655,459.2762
2515.19897,1008.7138,485.2793
2516.21997,1071.0563,554.8224
