Depth [m],FBE1 [unitless]
1626.97083,69.917,0.9873
1627.9917,63.3343,5.733
1629.0127,70.5672,1.6
1630.03369,71.6572,3.082
1631.05457,70.9334,0.6607
1632.07556,71.5445,2.0954
1633.09644,71.3669,1.8621
1634.11743,71.2078,0.9562
1635.13843,71.7418,3.299
1636.1593,72.8571,3.1235
1637.1803,71.7644,2.1043
1638.20129,71.5798,1.6151
1639.22217,70.2025,1.9338
1640.24316,69.8682,1.8195
1641.26416,72.4388,2.8258
1642.28503,70.6644,2.3294
1643.30603,70.5602,2.2246
1644.3269,73.1126,5.9513
1645.3479,70.9017,5.4728
1646.3689,130.1871,1.604
1647.38977,71.8531,2.071
1648.41077,71.6703,3.2955
1649.43176,70.9328,2.4496
1650.45264,72.4688,1.7173
1651.47363,72.38,3.1277
1652.49463,71.659,1.5321
1653.5155,70.0718,2.6427
1654.5365,71.3973,3.3888
1655.5575,140.3296,1.0865
1656.57837,68.8946,5.6945
1657.59937,71.0126,3.4719
1658.62024,72.8838,1.4198
1659.64124,72.5051,1.5106
1660.66223,71.4158,1.34
1661.68311,70.7062,2.2209
1662.7041,118.7897,1.6264
1663.7251,71.7631,1.3464
1664.74597,72.6194,2.0207
1665.76697,4.0116,1.1996
1666.78796,69.5982,3.207
1667.80884,71.8115,1.2155
1668.82983,71.0645,1.6266
1669.85071,75.9692,3.9571
1670.8717,72.5989,2.1566
1671.8927,71.3923,1.2257
1672.91357,71.4637,1.4478
1673.93457,74.1164,4.2566
1674.95557,70.0736,2.8534
1675.97644,133.9321,2.7519
1676.99744,71.4214,3.2367
1678.01843,71.8268,2.4439
1679.03931,91.1857,1.8439
1680.0603,75.5435,3.4282
1681.08118,71.8209,2.2826
1682.10217,72.613,1.6334
1683.12317,72.5483,3.1891
1684.14404,72.6274,2.7828
1685.16504,72.3619,2.3188
1686.18604,136.7001,1.9749
1687.20691,72.8747,2.9892
1688.22791,71.2899,2.1974
1689.2489,73.1887,2.627
1690.26978,73.1635,2.6029
1691.29077,74.9622,1.6053
1692.31177,68.9953,4.627
1693.33264,74.0907,2.998
1694.35364,119.616,3.7167
1695.37451,70.9339,3.2831
1696.39551,73.7799,2.9029
1697.4165,143.4662,3.4638
1698.43738,72.4802,3.5172
1699.45837,72.9457,2.7163
1700.47937,70.8477,4.8715
1701.50024,72.5078,2.1509
1702.52124,290.0395,177.7505
1703.54224,143.1042,3.1339
1704.56311,72.7301,2.1259
1705.58411,121.1098,1.3667
1706.60498,72.369,2.3613
1707.62598,128.8748,3.0933
1708.64697,70.9647,2.6841
1709.66785,71.5445,1.709
1710.68884,135.48,4.9354
1711.70984,70.1039,0.9258
1712.73071,72.4366,3.8107
1713.75171,133.4715,1.5063
1714.77271,70.5302,2.2348
1715.79358,139.7042,0.514
1716.81458,70.5908,1.2578
1717.83545,71.7619,1.0317
1718.85645,71.405,1.5105
1719.87744,68.407,1.0468
1720.89832,70.9607,1.9913
1721.91931,67.2318,9.1523
1722.94031,73.9096,5.129
1723.96118,73.7311,9.3777
1724.98218,71.3119,2.2478
1726.00317,71.0388,2.6851
1727.02405,71.5089,3.8363
1728.04504,71.4515,1.9262
1729.06592,133.0506,1.73
1730.08691,72.338,1.5942
1731.10791,100.6011,1.3127
1732.12878,71.9946,3.5908
1733.14978,72.4597,2.0702
1734.17078,77.577,7.1021
1735.19165,71.1408,2.0116
1736.21265,63.0988,12.901
1737.23364,73.8377,2.771
1738.25452,70.0065,3.1011
1739.27551,71.864,3.4765
1740.29651,75.4534,3.7137
1741.31738,72.5544,1.6363
1742.33838,72.6487,1.931
1743.35925,72.1556,3.2422
1744.38025,140.0996,1.7649
1745.40125,70.851,0.8476
1746.42212,71.3012,8.6099
1747.44312,71.1039,1.6138
1748.46411,70.9517,2.3091
1749.48499,141.0947,1.3696
1750.50598,70.5045,1.6591
1751.52698,67.3553,5.027
1752.54785,70.1417,2.0064
1753.56885,70.8612,1.2405
1754.58972,130.3232,2.3456
1755.61072,109.6015,0.9108
1756.63171,71.3131,1.1292
1757.65259,71.2855,1.1626
1758.67358,71.7984,0.8251
1759.69458,5.7909,1.3142
1760.71545,70.7039,1.6935
1761.73645,71.6773,1.4979
1762.75745,72.1296,1.8215
1763.77832,72.9414,3.0743
1764.79932,72.5725,1.6915
1765.82019,78.0702,11.632
1766.84119,70.7105,3.7572
1767.86218,71.3662,2.2307
1768.88306,71.6097,1.8711
1769.90405,70.2084,1.8643
1770.92505,71.3666,6.381
1771.94592,72.9109,2.8902
1772.96692,71.9039,4.8952
1773.98792,70.9709,1.6452
1775.00879,71.5865,1.605
1776.02979,69.7933,1.6222
1777.05078,70.7677,3.6592
1778.07166,70.8198,1.0632
1779.09265,80.6214,10.6363
1780.11353,69.2211,1.8968
1781.13452,70.5942,0.7819
1782.15552,70.9113,0.9996
1783.17639,70.7718,1.9919
1784.19739,70.6034,0.5455
1785.21838,65.2161,5.9505
1786.23926,69.0828,1.5561
1787.26025,69.6706,3.2372
1788.28125,70.9278,1.4891
1789.30212,68.858,1.441
1790.32312,23.98,2.2234
1791.34399,70.0267,0.7637
1792.36499,70.2304,0.9545
1793.38599,69.2852,2.1255
1794.40686,72.0521,2.0736
1795.42786,70.3192,1.244
1796.44885,74.2501,4.6561
1797.46973,127.6089,1.3569
1798.49072,71.452,0.7253
1799.51172,70.68,0.9129
1800.53259,69.6877,1.7941
1801.55359,67.9153,2.8931
1802.57446,70.2621,0.6492
1803.59546,76.1169,4.7264
1804.61646,67.1051,3.6272
1805.63733,71.4611,4.4122
1806.65833,70.405,1.9233
1807.67932,68.4588,3.0188
1808.7002,68.9009,1.9009
1809.72119,68.2484,2.5549
1810.74219,68.8736,2.3685
1811.76306,70.7381,2.2604
1812.78406,68.7418,2.2159
1813.80505,69.2233,3.0865
1814.82593,69.5784,1.574
1815.84692,10.401,2.4254
1816.8678,67.8281,2.7984
1817.88879,67.7162,4.8043
1818.90979,68.7005,4.0082
1819.93066,65.2939,2.5677
1820.95166,105.4236,3.8207
1821.97266,67.0651,2.6653
1822.99353,68.49,3.897
1824.01453,69.2203,4.6721
1825.03552,66.2185,4.8435
1826.0564,65.7299,5.2389
1827.07739,65.1639,5.3383
1828.09827,66.0962,4.5955
1829.11926,63.5255,8.4773
1830.14026,65.3667,4.8179
1831.16113,65.0123,6.7151
1832.18213,68.7604,10.4336
1833.20313,65.214,5.2327
1834.224,66.9562,4.4165
1835.245,64.7131,7.3266
1836.26599,64.8555,6.3928
1837.28687,115.8297,6.2831
1838.30786,48.8959,7.2908
1839.32874,64.6339,7.5809
1840.34973,64.8521,6.6656
1841.37073,63.0088,8.1672
1842.3916,68.0847,7.0866
1843.4126,65.3205,5.7516
1844.43359,60.6308,8.4757
1845.45447,131.7261,5.2106
1846.47546,63.6912,8.2071
1847.49646,64.1426,7.7304
1848.51733,63.1993,9.2304
1849.53833,61.99,9.9018
1850.55933,63.6111,6.5019
1851.5802,65.0643,7.1978
1852.6012,60.2413,8.6075
1853.62207,62.5278,8.8359
1854.64307,65.2236,8.304
1855.66406,65.6062,7.356
1856.68494,58.7808,8.8228
1857.70593,63.7374,8.746
1858.72693,61.551,7.5897
1859.7478,76.34,8.4084
1860.7688,68.3352,6.406
1861.78979,64.5612,6.8512
1862.81067,64.7997,7.1442
1863.83167,64.4341,8.1976
1864.85254,63.9628,10.5181
1865.87354,65.2388,5.8729
1866.89453,67.1574,4.9889
1867.91541,66.8265,5.1621
1868.9364,67.3849,5.0103
1869.9574,67.5013,4.608
1870.97827,5.4918,4.4647
1871.99927,67.489,5.3093
1873.02026,69.3396,3.5832
1874.04114,15.589,4.1806
1875.06213,69.3056,3.8552
1876.08301,68.8214,6.6833
1877.104,68.2335,3.8591
1878.125,67.3632,2.2961
1879.14587,130.5622,2.8268
1880.16687,28.4025,5.3233
1881.18787,68.7704,2.0108
1882.20874,70.2965,4.5194
1883.22974,4.5725,4.4299
1884.25073,33.7121,1.4633
1885.27161,68.412,2.9377
1886.2926,68.0731,2.1659
1887.3136,116.1577,1.8714
1888.33447,69.4691,1.0917
1889.35547,137.5489,2.6483
1890.37634,70.428,1.6267
1891.39734,69.6264,1.3766
1892.41833,70.5897,4.8979
1893.43921,72.2793,7.6109
1894.46021,70.8555,2.6805
1895.4812,69.4021,1.2768
1896.50208,133.0523,0.7752
1897.52307,62.4655,9.1423
1898.54407,135.9476,2.0337
1899.56494,69.948,1.0497
1900.58594,83.3097,4.9816
1901.60681,63.6132,17.0975
1902.62781,101.0032,6.3095
1903.6488,235.8458,96.5178
1904.66968,157.7767,85.1539
1905.69067,247.1609,85.6682
1906.71167,632.7087,656.8569
1907.73254,206.1954,88.7059
1908.75354,320.3345,559.1689
1909.77454,213.5873,91.7984
1910.79541,105.7476,58.8663
1911.81641,196.1105,61.2798
1912.83728,172.8659,64.0433
1913.85828,94.939,9.4038
1914.87927,78.4665,3.945
1915.90015,86.634,4.7243
1916.92114,82.2007,6.171
1917.94214,81.5766,10.6201
1918.96301,78.4739,10.6822
1919.98401,78.9705,9.5925
1921.005,78.9222,9.1684
1922.02588,84.8124,15.6101
1923.04688,81.2575,11.4857
1924.06787,80.017,9.8026
1925.08875,8.6117,6.5259
1926.10974,81.1698,8.0077
1927.13062,83.1231,8.2398
1928.15161,86.8632,8.4721
1929.17261,83.4192,9.7853
1930.19348,81.0374,9.1929
1931.21448,79.7454,9.3625
1932.23547,74.6361,8.1032
1933.25635,87.2699,14.7675
1934.27734,86.5975,17.5289
1935.29834,97.2963,20.0077
1936.31921,92.3628,16.1733
1937.34021,80.8026,14.5027
1938.36108,85.1665,20.4831
1939.38208,75.1738,12.664
1940.40308,25.9906,24.1865
1941.42395,84.1662,16.5391
1942.44495,236.6688,139.8323
1943.46594,76.9239,9.2236
1944.48682,76.3637,10.1645
1945.50781,78.4077,9.8519
1946.52881,75.9575,8.7196
1947.54968,79.1637,7.7566
1948.57068,76.5538,4.9426
1949.59155,80.3378,9.3043
1950.61255,65.2762,9.0697
1951.63354,71.2787,5.0332
1952.65442,65.8682,7.5627
1953.67542,79.5523,12.6723
1954.69641,164.64,133.4989
1955.71729,10.9716,8.2799
1956.73828,14.5958,9.2653
1957.75928,81.4035,9.9876
1958.78015,23.2008,10.0389
1959.80115,81.6143,11.2625
1960.82214,83.2228,16.3656
1961.84302,42.6248,21.766
1962.86401,84.3861,18.4794
1963.88489,65.1766,33.3577
1964.90588,151.3132,269.9425
1965.92688,27.4783,35.6447
1966.94775,123.0628,34.9266
1967.96875,62.18,37.4622
1968.98975,65.279,32.6933
1970.01062,68.7462,30.6337
1971.03162,68.2825,28.3539
1972.05261,68.3548,25.5503
1973.07349,57.8713,38.0584
1974.09448,77.444,21.0302
1975.11536,305.8265,92.3666
1976.13635,79.6479,19.9149
1977.15735,122.0343,14.9898
1978.17822,82.9296,15.304
1979.19922,80.5513,16.3022
1980.22021,27.0634,13.726
1981.24109,133.9281,14.188
1982.26208,77.1577,13.3306
1983.28308,78.3964,12.0628
1984.30396,23.0032,11.4514
1985.32495,78.8095,11.1665
1986.34583,37.1379,8.7602
1987.36682,130.2071,7.7374
1988.38782,78.0709,9.3986
1989.40869,33.9302,9.5309
1990.42969,79.2272,8.4878
1991.45068,79.8687,15.8581
1992.47156,79.7628,10.1413
1993.49255,82.1219,12.0418
1994.51355,432.0,188.0165
1995.53442,77.9557,9.4136
1996.55542,17.2582,8.4695
1997.57642,138.0929,8.3949
1998.59729,78.9893,9.7802
1999.61829,80.3706,13.5593
2000.63916,73.7943,8.5493
2001.66016,71.6456,5.5416
2002.68115,70.8498,10.099
2003.70203,61.985,12.1584
2004.72302,69.5186,7.4013
2005.74402,75.615,9.4986
2006.76489,73.4109,7.2584
2007.78589,18.5358,10.8348
2008.80688,75.263,8.0032
2009.82776,125.9199,9.4258
2010.84875,74.3382,6.4101
2011.86963,74.6911,7.1443
2012.89063,75.6605,5.9418
2013.91162,111.3562,6.6222
2014.9325,73.067,5.4036
2015.95349,71.8295,4.6138
2016.97449,72.3589,5.8584
2017.99536,73.3313,3.049
2019.01636,71.1956,3.0546
2020.03735,119.6497,1.4746
2021.05823,70.6132,2.6724
2022.07922,70.6129,3.9357
2023.1001,69.9181,2.5969
2024.12109,72.6449,4.1574
2025.14209,66.9,5.2807
2026.16296,67.2064,2.3252
2027.18396,71.531,6.9022
2028.20496,70.2425,3.0711
2029.22583,70.0113,2.6189
2030.24683,70.6831,2.0516
2031.26782,68.5057,2.8735
2032.2887,71.3293,2.0961
2033.30969,71.9287,1.1002
2034.33057,69.4663,3.1956
2035.35156,69.2888,3.5696
2036.37256,73.837,2.5708
2037.39343,73.6335,5.8318
2038.41443,73.9827,2.4537
2039.43542,73.2867,1.4841
2040.4563,71.7596,7.8163
2041.47729,75.0726,3.6999
2042.49829,70.9075,1.8248
2043.51917,72.2453,1.8769
2044.54016,70.5894,4.707
2045.56116,45.6342,1.4258
2046.58203,69.4466,2.3293
2047.60303,57.5409,0.8527
2048.62402,70.3756,2.627
2049.64502,71.624,1.7639
2050.66577,69.4835,2.0312
2051.68677,70.8824,1.4224
2052.70776,70.9034,0.6511
2053.72876,73.4574,6.9412
2054.74976,72.7694,9.6422
2055.77051,69.4033,1.4175
2056.7915,68.5755,6.7588
2057.8125,71.8665,1.2191
2058.8335,28.8201,0.6862
2059.85449,69.4141,1.1135
2060.87549,70.1905,1.4249
2061.89624,69.295,1.738
2062.91724,71.1122,1.3622
2063.93823,70.7415,1.7013
2064.95923,70.9951,1.5776
2065.98022,71.1482,1.5112
2067.00098,70.7805,1.3654
2068.02197,71.2811,1.5249
2069.04297,71.1161,2.2945
2070.06396,70.1381,1.3816
2071.08496,71.9184,2.7092
2072.10596,70.7486,1.0125
2073.12671,70.8034,0.9801
2074.14771,72.4279,1.9768
2075.1687,70.9204,0.6651
2076.1897,71.5346,2.9411
2077.21069,71.5632,1.2058
2078.23145,69.7757,1.4863
2079.25244,69.8195,1.1704
2080.27344,72.0091,1.5939
2081.29443,75.9546,8.5586
2082.31543,54.1163,0.8947
2083.33643,72.2408,3.3946
2084.35718,81.4338,1.0003
2085.37817,71.9022,3.6349
2086.39917,71.7593,1.4322
2087.42017,71.1241,1.1858
2088.44116,72.224,6.7369
2089.46191,71.1114,3.4759
2090.48291,70.1913,1.1461
2091.50391,70.2095,4.2279
2092.5249,69.6055,5.9745
2093.5459,140.7093,2.1582
2094.56689,73.7145,4.037
2095.58765,71.6874,4.5416
2096.60864,72.7098,4.6302
2097.62964,71.2136,2.9834
2098.65063,71.664,2.7724
2099.67163,29.5885,1.6529
2100.69263,72.8937,4.4148
2101.71338,71.0547,1.8474
2102.73438,2.3411,2.2048
2103.75537,74.5827,6.1213
2104.77637,71.4705,2.1402
2105.79736,71.3223,1.6071
2106.81812,71.0786,2.3354
2107.83911,71.405,1.5231
2108.86011,73.7833,4.6537
2109.8811,70.4844,1.2611
2110.9021,69.8316,3.7836
2111.9231,35.4417,1.371
2112.94385,70.3898,4.5822
2113.96484,70.3717,3.0319
2114.98584,69.8493,3.831
2116.00684,71.6047,1.1835
2117.02783,71.0502,1.7336
2118.04858,70.6718,1.7118
2119.06958,69.0609,5.7886
2120.09058,71.2737,1.6989
2121.11157,72.4074,2.2067
2122.13257,5.3655,1.0125
2123.15356,70.0094,1.5636
2124.17432,71.125,0.4665
2125.19531,69.5761,3.4561
2126.21631,72.8558,4.2056
2127.2373,71.7186,2.2705
2128.2583,71.4865,4.4355
2129.27905,74.5858,2.6276
2130.30005,75.9287,2.6528
2131.32104,137.9985,3.3094
2132.34204,75.3896,3.8178
2133.36304,89.1443,178.5623
2134.38403,77.349,5.2432
2135.40479,75.3877,3.6622
2136.42578,76.6029,3.1514
2137.44678,77.2344,4.147
2138.46777,111.1814,2.2142
2139.48877,116.4612,2.0509
2140.50952,12.7208,5.3588
2141.53052,5.5707,1.992
2142.55151,73.1857,1.8052
2143.57251,71.6444,3.311
2144.59351,74.1962,1.4735
2145.6145,74.402,3.7098
2146.63525,17.1095,2.0277
2147.65625,72.1645,1.4961
2148.67725,72.8978,1.6388
2149.69824,72.0955,1.5357
2150.71924,70.7759,2.7469
2151.73999,72.6458,1.3738
2152.76099,71.9059,1.3459
2153.78198,11.4475,2.11
2154.80298,70.9183,1.6277
2155.82397,69.9415,2.4978
2156.84497,74.7292,8.7981
2157.86572,70.1398,2.6157
2158.88672,70.0666,1.5078
2159.90771,70.3227,5.502
2160.92871,73.7546,16.6329
2161.94971,68.8945,1.7004
2162.97046,68.1867,1.6227
2163.99146,67.2804,14.0004
2165.01245,11.1561,3.1483
2166.03345,66.657,3.0268
2167.05444,65.6159,2.5098
2168.07544,71.1961,2.331
2169.09619,67.281,2.3684
2170.11719,66.4118,4.0313
2171.13818,116.2325,1.7274
2172.15918,65.7887,2.6847
2173.18018,108.4479,3.1092
2174.20117,103.8261,2.2198
2175.22192,67.5484,6.0288
2176.24292,66.5931,1.6847
2177.26392,66.01,2.3681
2178.28491,104.859,2.1803
2179.30591,68.0811,1.4878
2180.32666,68.9784,2.1921
2181.34766,138.8805,1.8931
2182.36865,72.27,5.4544
2183.38965,69.6704,5.4178
2184.41064,137.1857,1.0414
2185.43164,33.0728,0.9856
2186.45239,69.9723,2.7452
2187.47339,71.7738,3.1371
2188.49438,70.1545,1.212
2189.51538,112.842,2.3819
2190.53638,64.4859,1.238
2191.55713,66.642,3.769
2192.57813,20.1442,1.5917
2193.59912,71.6186,3.1549
2194.62012,69.2005,2.2401
2195.64111,37.9937,0.8598
2196.66211,70.896,0.697
2197.68286,26.7896,0.8763
2198.70386,70.7184,1.2825
2199.72485,42.4166,2.2136
2200.74585,71.8323,3.6981
2201.76685,70.7739,0.9079
2202.7876,134.5205,2.0134
2203.80859,117.6058,0.963
2204.82959,71.3193,1.9171
2205.85059,69.3221,2.5049
2206.87158,71.3793,1.3403
2207.89258,7.7536,3.0094
2208.91333,72.5232,5.5893
2209.93433,73.1813,3.2163
2210.95532,71.1074,3.3547
2211.97632,71.8222,1.307
2212.99731,73.2827,2.9782
2214.01807,71.4743,1.7613
2215.03906,74.9191,5.3037
2216.06006,71.5405,2.5683
2217.08105,70.3817,0.6487
2218.10205,73.3581,5.034
2219.12305,71.1027,0.9735
2220.1438,105.7625,0.7489
2221.16479,70.2431,1.1199
2222.18579,70.966,1.1677
2223.20679,71.2244,0.9552
2224.22778,69.9106,2.2672
2225.24854,70.4179,2.473
2226.26953,69.3309,0.957
2227.29053,70.5574,1.5272
2228.31152,70.9969,2.4746
2229.33252,71.8378,0.7984
2230.35352,70.2306,11.3486
2231.37427,69.9121,1.4287
2232.39526,136.1889,1.1154
2233.41626,68.752,6.1385
2234.43726,70.2733,1.2444
2235.45825,69.4359,2.3435
2236.479,71.8721,1.4154
2237.5,69.5868,1.704
2238.521,13.5373,2.4298
2239.54199,72.7073,3.0965
2240.56299,70.1797,0.658
2241.58398,70.5403,1.432
2242.60474,70.8525,1.0743
2243.62573,70.104,2.8696
2244.64673,71.3613,3.3774
2245.66772,71.5313,0.2812
2246.68872,138.6189,2.3459
2247.70972,113.1494,0.5783
2248.73047,68.5519,2.3159
2249.75146,71.341,1.9336
2250.77246,74.4057,3.8548
2251.79346,70.3481,0.8499
2252.81445,71.8106,3.2463
2253.83521,26.8478,2.4135
2254.8562,69.9564,2.8022
2255.8772,68.9364,1.8923
2256.89819,4.1162,4.9004
2257.91919,70.7738,3.6044
2258.94019,72.0417,2.7005
2259.96094,73.661,4.1632
2260.98193,69.203,5.6259
2262.00293,69.6422,2.3289
2263.02393,70.2353,1.7835
2264.04492,70.3131,1.9295
2265.06567,69.8821,2.604
2266.08667,70.4641,2.094
2267.10767,70.6988,1.1479
2268.12866,121.5521,1.248
2269.14966,70.989,1.322
2270.17065,2.3,2.8194
2271.19141,75.2872,3.6709
2272.2124,72.5105,1.9832
2273.2334,72.9921,5.6921
2274.25439,71.6396,1.5326
2275.27539,114.6784,2.1658
2276.29614,71.3169,1.589
2277.31714,72.2767,1.9776
2278.33813,71.2121,2.5253
2279.35913,72.336,1.5189
2280.38013,71.4737,0.4657
2281.40112,39.9877,0.4238
2282.42188,64.2746,0.9745
2283.44287,70.5546,1.0161
2284.46387,128.9697,3.2049
2285.48486,70.1771,1.343
2286.50586,69.6748,3.0824
2287.52661,122.6936,1.1645
2288.54761,71.0856,0.9184
2289.5686,79.7889,15.0637
2290.5896,72.0197,4.8852
2291.6106,125.603,1.1067
2292.63159,74.7319,3.8751
2293.65234,71.078,1.376
2294.67334,71.6842,3.7886
2295.69434,71.3827,1.0872
2296.71533,70.3708,1.9609
2297.73633,141.1538,0.9674
2298.75708,11.1621,2.0018
2299.77808,121.5972,1.2063
2300.79907,71.4809,2.4084
2301.82007,66.5817,4.9723
2302.84106,36.2765,0.6142
2303.86206,70.4221,1.416
2304.88281,70.2234,2.4778
2305.90381,71.4248,0.5978
2306.9248,35.9764,1.9764
2307.9458,72.68,3.0646
2308.9668,71.0895,0.746
2309.98755,108.2114,0.9964
2311.00854,70.4843,1.8571
2312.02954,70.5401,1.5174
2313.05054,72.6376,0.8019
2314.07153,70.131,2.6596
2315.09253,70.2822,1.1446
2316.11328,69.6451,1.9685
2317.13428,68.9283,2.247
2318.15527,71.7316,1.0358
2319.17627,69.2976,3.3007
2320.19727,70.9091,1.2267
2321.21802,70.2013,1.6878
2322.23901,134.6011,2.4195
2323.26001,72.3138,5.474
2324.28101,118.3956,0.7215
2325.302,72.6213,1.6765
2326.323,69.6625,2.0132
2327.34375,71.1675,1.3985
2328.36475,70.8607,0.9148
2329.38574,49.7621,1.0225
2330.40674,70.3292,1.2663
2331.42773,72.9813,2.5461
2332.44873,3.2547,4.266
2333.46948,70.5566,5.8029
2334.49048,70.1399,5.076
2335.51147,70.2314,1.8061
2336.53247,114.8395,1.8625
2337.55347,7.9425,4.3534
2338.57422,69.6141,1.7348
2339.59521,69.7649,1.1016
2340.61621,69.9676,2.4446
2341.63721,70.8169,1.5228
2342.6582,2.4309,3.708
2343.6792,67.6591,6.7434
2344.69995,16.7697,1.5179
2345.72095,71.4349,2.4182
2346.74194,71.396,6.829
2347.76294,69.209,3.4824
2348.78394,142.8781,0.9808
2349.80469,69.5552,2.1245
2350.82568,71.1825,1.2825
2351.84668,71.3477,1.3171
2352.86768,26.0206,1.5242
2353.88867,71.3495,1.3242
2354.90967,70.9536,1.0344
2355.93042,70.8744,12.9676
2356.95142,70.2537,1.7001
2357.97241,71.0958,2.7506
2358.99341,1.3866,0.5744
2360.0144,71.2435,0.9889
2361.03516,71.3782,0.9844
2362.05615,69.6628,2.0357
2363.07715,70.7342,1.0683
2364.09814,67.9176,8.9423
2365.11914,71.4386,2.2881
2366.14014,15.24,1.9616
2367.16089,13.2148,2.1621
2368.18188,70.6285,3.0668
2369.20288,70.0056,0.9129
2370.22388,70.6335,2.1526
2371.24487,74.5662,4.1383
2372.26563,71.6433,2.0536
2373.28662,71.1384,0.7733
2374.30762,50.3796,1.0398
2375.32861,70.7022,1.4485
2376.34961,70.8945,1.3074
2377.37061,70.4194,0.794
2378.39136,71.8206,1.966
2379.41235,129.9601,1.419
2380.43335,70.5878,2.3488
2381.45435,70.2732,1.7372
2382.47534,68.1524,4.357
2383.49609,71.6078,2.4176
2384.51709,73.6899,1.0449
2385.53809,71.6072,1.2377
2386.55908,70.9783,1.2764
2387.58008,72.0948,0.9345
2388.60107,69.9851,1.1206
2389.62183,70.9336,1.3333
2390.64282,96.6011,0.461
2391.66382,74.3318,0.3106
2392.68481,70.4781,2.1655
2393.70581,69.7663,2.9864
2394.72656,69.3765,1.8079
2395.74756,70.4539,2.7251
2396.76855,69.231,3.8539
2397.78955,70.2904,2.2795
2398.81055,110.4603,1.426
2399.83154,115.5632,1.5184
2400.85229,66.2471,5.1148
2401.87329,71.2935,2.1389
2402.89429,70.9143,0.6197
2403.91528,4.2116,6.3055
2404.93628,72.2696,1.4298
2405.95728,15.134,2.8419
2406.97803,12.8002,9.1247
2407.99902,71.0189,0.6155
2409.02002,71.5371,1.682
2410.04102,69.3315,1.5747
2411.06201,72.9629,3.7274
2412.08276,69.2746,1.3776
2413.10376,2.4229,1.9034
2414.12476,70.3153,2.7082
2415.14575,70.3916,3.2698
2416.16675,70.9637,2.6655
2417.18774,130.5571,1.9909
2418.2085,67.5953,2.8766
2419.22949,70.762,1.4682
2420.25049,70.8448,2.4377
2421.27148,70.5743,1.6402
2422.29248,71.823,1.9294
2423.31323,63.4839,5.621
2424.33423,70.5842,1.9959
2425.35522,70.7917,1.5673
2426.37622,69.7032,2.0093
2427.39722,70.397,1.4725
2428.41821,6.1525,0.8632
2429.43896,109.9576,1.9107
2430.45996,70.0328,5.1207
2431.48096,72.5412,9.6813
2432.50195,106.0695,2.8757
2433.52295,13.3564,5.2516
2434.5437,72.2254,3.2111
2435.5647,72.1075,3.7779
2436.58569,76.9885,15.4712
2437.60669,71.456,1.8483
2438.62769,70.2776,0.8625
2439.64868,70.1583,1.3739
2440.66943,10.9732,1.0002
2441.69043,119.602,5.1227
2442.71143,71.432,4.782
2443.73242,73.988,2.2661
2444.75342,69.4738,5.9919
2445.77417,71.7054,2.7136
2446.79517,70.2338,2.1139
2447.81616,70.3422,1.3201
2448.83716,71.249,3.0576
2449.85815,69.6975,4.6836
2450.87915,72.6736,7.0556
2451.8999,70.7366,1.8702
2452.9209,66.7205,9.6429
2453.94189,70.7627,2.5895
2454.96289,69.9406,1.4651
2455.98389,70.59,1.6968
2457.00464,70.9444,1.913
2458.02563,70.407,1.2266
2459.04663,69.9068,1.3646
2460.06763,70.6331,0.345
2461.08862,70.5302,0.8755
2462.10962,71.0928,2.7658
2463.13037,70.678,1.7917
2464.15137,70.529,0.905
2465.17236,70.1298,0.6802
2466.19336,72.7338,4.2276
2467.21436,70.8937,1.1797
2468.23511,71.1701,2.0486
2469.2561,137.2447,3.12
2470.2771,71.4155,1.5813
2471.2981,72.0196,2.8016
2472.31909,20.5147,1.6367
2473.34009,71.8672,4.3706
2474.36084,71.3697,10.1707
2475.38184,71.335,1.574
2476.40283,71.2817,2.6817
2477.42383,0.9511,1.6482
2478.44482,69.1627,2.1059
2479.46582,2.1837,1.8857
2480.48657,67.8234,4.8671
2481.50757,71.8255,5.7955
2482.52856,124.463,5.5068
2483.54956,69.774,3.5089
2484.57056,56.1875,26.5239
2485.59131,9.7161,8.2178
2486.6123,71.6847,26.0477
2487.6333,137.6938,22.9961
2488.6543,76.479,54.0138
2489.67529,135.0319,156.0752
2490.69629,237.1326,318.7691
2491.71704,338.0784,347.7556
2492.73804,284.9503,315.5579
2493.75903,306.5073,336.4532
2494.78003,314.7215,334.5247
2495.80103,280.4401,307.9915
2496.82178,272.5542,292.0973
2497.84277,320.8054,299.2135
2498.86377,273.0384,268.0958
2499.88477,193.4571,170.725
2500.90576,271.5328,172.2216
2501.92676,327.2375,240.8811
2502.94751,322.5039,243.7295
2503.96851,275.9041,236.8846
2504.9895,246.0678,252.4266
2506.0105,273.4109,369.8262
2507.03149,449.5517,216.6166
2508.05225,240.8828,257.8065
2509.07324,254.9384,272.4319
2510.09424,254.8076,299.8624
2511.11523,282.7288,275.2892
2512.13623,352.2094,306.5273
2513.15723,302.2741,264.5275
2514.17798,231.1448,227.4552
2515.19897,173.207,195.6728
2516.21997,201.3086,203.6027
2517.24097,102.2853,125.316
2518.26196,124.1768,148.6097
2519.28271,111.1954,151.6202
2520.30371,113.5175,144.7393
2521.32471,74.7035,144.852
2522.3457,327.7954,290.9268
2523.3667,89.8548,71.0337
2524.3877,75.3586,104.0517
2525.40845,102.3868,78.9883
2526.42944,120.5882,86.4175
2527.45044,297.3529,60.7929
2528.47144,121.2791,81.3896
2529.49243,78.7032,44.7523
2530.51318,77.8309,57.8505
