Depth [m],FBE3 [unitless]
693.82068,52.1099,38.6903
694.84161,193.9771,33.0516
695.86255,191.8208,29.8259
696.88348,201.4576,41.2288
697.90448,210.3698,74.911
698.92542,194.2068,65.1546
699.94635,206.1621,91.4582
700.96729,196.009,32.1747
701.98828,202.2844,40.1447
703.00922,197.393,21.8472
704.03015,194.1056,38.4244
705.05115,193.0337,48.8717
706.07208,197.8551,25.9345
707.09302,198.3819,42.6799
708.11395,197.3048,65.8554
709.13495,201.4856,61.2834
710.15588,199.2227,13.2266
711.17682,193.7259,23.886
712.19781,194.9992,20.281
713.21875,198.3904,56.0384
714.23969,190.134,19.5266
715.26062,199.0867,35.5337
716.28162,200.8559,33.1825
717.30255,190.2817,19.6791
718.32349,313.5102,264.9513
719.34442,194.0839,30.6973
720.36542,195.9652,38.4484
721.38635,187.828,21.6261
722.40729,255.2232,147.153
723.42828,264.8638,171.1089
724.44922,194.7107,22.3125
725.47015,200.1803,37.6722
726.49109,213.0734,100.5067
727.51208,342.558,18.882
728.53302,199.0352,36.299
729.55396,196.9442,35.0995
730.57495,75.8877,20.7064
731.59589,193.1274,18.1878
732.61682,336.1053,29.1186
733.63776,198.1048,60.0866
734.65875,286.217,251.5071
735.67969,198.2516,42.5329
736.70062,196.3422,26.3349
737.72156,220.4362,79.2659
738.74255,197.4245,62.666
739.76349,201.326,47.447
740.78442,199.8932,47.5716
741.80542,196.506,36.1
742.82635,193.3393,52.7725
743.84729,341.2328,37.9869
744.86823,335.1329,22.4744
745.88922,196.6023,35.457
746.91016,196.4712,29.1916
747.93109,193.944,34.08
748.95209,197.746,45.84
749.97302,209.1846,64.8022
750.99396,193.1952,60.0732
752.01489,197.8336,21.9435
753.03589,202.7695,50.7779
754.05682,192.3369,37.8802
755.07776,224.9797,105.6459
756.09869,191.9599,51.8489
757.11969,194.6735,24.3523
758.14063,199.0881,28.2735
759.16156,198.9578,45.9874
760.18256,194.435,36.6364
761.20349,203.5746,47.0739
762.22443,197.7659,32.6939
763.24536,198.1448,34.5264
764.26636,202.1635,89.8215
765.28729,193.0278,78.6663
766.30823,223.7482,136.7853
767.32922,199.9233,36.4616
768.35016,198.6797,35.888
769.37109,201.6477,36.2828
770.39203,205.2733,63.3421
771.41302,219.5414,115.3549
772.43396,199.7602,37.2227
773.4549,202.9514,76.9541
774.47583,196.6807,48.1582
775.49683,87.6898,53.0878
776.51776,200.1976,33.2246
777.5387,277.4799,184.0638
778.55969,201.3677,41.427
779.58063,208.7932,32.2652
780.60156,216.7685,71.6384
781.6225,308.326,287.0297
782.64349,201.7831,65.8659
783.66443,198.7093,43.1294
784.68536,201.4003,58.1959
785.70636,197.5996,22.5042
786.72729,193.7115,22.7272
787.74823,197.3765,34.0303
788.76917,195.5095,20.5282
789.79016,196.6489,22.053
790.8111,207.3585,41.3338
791.83203,51.0203,26.9911
792.85297,199.0445,21.5629
793.87396,196.2852,20.511
794.8949,211.5685,102.8987
795.91583,197.6936,21.0677
796.93683,194.866,36.8883
797.95776,191.0474,20.3234
798.9787,193.5866,34.1068
799.99963,127.3019,12.449
801.02063,193.0905,15.4949
802.04156,195.4727,25.0647
803.0625,189.3992,33.5145
804.0835,193.7751,30.3495
805.10443,199.4661,30.976
806.12537,196.1838,28.168
807.1463,192.162,17.7267
808.1673,199.8643,51.685
809.18823,202.9752,19.484
810.20917,196.538,30.9298
811.2301,194.2702,11.749
812.2511,197.0803,20.917
813.27203,194.5843,32.53
814.29297,190.304,22.3481
815.31396,191.7014,40.6533
816.3349,196.8636,63.728
817.35583,203.284,68.8704
818.37677,194.4474,36.6262
819.39777,193.4284,30.9293
820.4187,194.2889,34.7814
821.43964,199.3155,42.977
822.46063,188.9539,24.4261
823.48157,192.198,35.4616
824.5025,194.57,11.8085
825.52344,192.4678,14.5281
826.54443,195.6348,28.8078
827.56537,194.6458,21.3982
828.5863,105.1838,17.7181
829.60724,192.8338,43.177
830.62823,203.3531,76.5536
831.64917,270.3885,20.3679
832.6701,194.1206,36.1184
833.6911,196.9747,18.9803
834.71204,194.7332,39.7095
835.73297,191.5016,45.4151
836.75391,191.9472,37.5932
837.7749,210.2592,92.6914
838.79584,384.0254,37.7158
839.81677,195.5126,22.2025
840.83777,202.672,68.0338
841.8587,194.4727,22.3589
842.87964,199.1926,122.382
843.90057,196.6297,35.7797
844.92157,211.3455,104.1448
845.9425,220.7662,99.2178
846.96344,199.6986,29.0168
847.98438,413.8191,307.2674
849.00537,353.7386,25.3594
850.02631,192.2487,39.1791
851.04724,195.7308,38.3098
852.06824,192.0684,34.7457
853.08917,197.3859,36.4827
854.11011,207.4726,70.96
855.13104,192.7609,15.1118
856.15204,201.3969,58.7562
857.17297,200.0708,33.7202
858.19391,192.085,26.1925
859.2149,197.4606,48.3325
860.23584,193.2225,22.6064
861.25677,195.3338,40.1127
862.27771,207.2925,83.8673
863.29871,195.1284,13.0984
864.31964,193.1976,20.1592
865.34058,196.6847,25.5206
866.36151,194.6593,21.779
867.38251,191.002,30.5336
868.40344,195.6318,26.869
869.42438,198.0599,27.2514
870.44537,195.256,22.5323
871.46631,195.2329,51.8182
872.48724,194.4662,52.1457
873.50818,199.4526,38.3804
874.52917,216.5093,103.5071
875.55011,192.9605,45.4721
876.57104,199.5083,24.2501
877.59204,193.126,49.6011
878.61298,283.2459,23.5798
879.63391,209.6843,70.7635
880.65485,194.661,31.6023
881.67584,194.8026,33.4735
882.69678,194.7187,38.0328
883.71771,197.9034,53.9171
884.73865,195.2272,60.3651
885.75964,55.8335,28.2785
886.78058,195.3316,47.5427
887.80151,338.1573,40.9372
888.82251,343.2792,52.6859
889.84344,198.748,35.4956
890.86438,197.0394,69.2927
891.88531,202.0758,30.1675
892.90631,200.4919,45.4443
893.92725,197.5309,48.2006
894.94818,194.2004,29.1441
895.96918,193.8982,41.9004
896.99011,191.9866,34.4607
898.01105,191.4317,40.9384
899.03198,224.5886,93.1472
900.05298,209.4967,110.8884
901.07391,337.5371,31.7179
902.09485,197.7928,55.8202
903.11578,191.5051,31.7032
904.13678,194.8049,42.2452
905.15771,192.7383,23.8554
906.17865,196.5271,25.8694
907.19965,221.9288,110.0334
908.22058,198.4163,29.4426
909.24152,200.296,50.9362
910.26245,193.8505,51.2913
911.28345,195.4206,25.5879
912.30438,191.8197,24.899
913.32532,192.822,37.0585
914.34631,195.0811,33.3418
915.36725,197.9909,30.6496
916.38818,193.5364,23.1549
917.40912,199.5874,35.8272
918.43011,190.9847,37.4753
919.45105,192.4363,28.2209
920.47198,205.684,56.075
921.49292,75.9271,31.7984
922.51392,194.1546,23.5406
923.53485,192.3242,27.2847
924.55579,195.2151,29.081
925.57678,192.9794,29.1311
926.59772,257.8316,176.9533
927.61865,209.7017,96.4504
928.63959,194.5922,21.7486
929.66058,196.5845,34.8035
930.68152,194.2248,31.8937
931.70245,195.9118,17.2411
932.72339,196.8192,16.7946
933.74438,195.9119,31.8931
934.76532,193.4965,26.2543
935.78625,193.6819,38.9196
936.80725,196.3593,20.4189
937.82819,385.0967,39.9087
938.84912,262.8033,170.8819
939.87006,193.5863,33.0807
940.89105,192.803,41.9918
941.91199,195.4845,44.7809
942.93292,196.9385,29.4384
943.95392,192.2465,19.3699
944.97485,193.6785,33.1447
945.99579,234.1009,95.5104
947.01672,278.0117,22.5443
948.03772,211.1221,95.9099
949.05865,190.2818,23.4665
950.07959,191.8721,29.6135
951.10052,205.8398,148.5984
952.12152,54.5837,22.5091
953.14246,191.9391,16.7672
954.16339,195.5225,26.3166
955.18439,313.7696,23.8527
956.20532,189.4284,36.4277
957.22626,196.7591,25.0812
958.24719,205.8292,69.1892
959.26819,193.3212,28.1009
960.28912,211.435,76.5757
961.31006,200.3176,40.931
962.33105,190.5007,18.8367
963.35199,195.7652,17.6348
964.37292,192.5748,30.0645
965.39386,203.3217,38.243
966.41486,194.3242,29.5007
967.43579,78.5798,70.1128
968.45673,74.1442,35.5995
969.47766,194.0628,35.4021
970.49866,196.6053,40.4535
971.51959,198.4909,28.5006
972.54053,197.5523,79.6207
973.56152,215.1401,88.6366
974.58246,198.5862,62.759
975.60339,199.5291,52.5212
976.62433,192.9393,20.6931
977.64532,201.2754,37.4988
978.66626,269.0108,14.9791
979.68719,193.0833,29.4775
980.70819,197.4208,31.2967
981.72913,221.6478,74.6542
982.75006,207.6737,62.4552
983.771,193.2028,42.3746
984.79199,268.988,197.3916
985.81293,190.5695,20.4857
986.83386,194.6864,20.6112
987.8548,196.033,19.7704
988.87579,191.9424,26.5938
989.89673,196.2566,35.4649
990.91766,197.8568,60.9561
991.93866,197.9841,35.3711
992.95959,194.6189,40.5357
993.98053,192.7042,29.4239
995.00146,193.3528,20.7321
996.02246,198.7542,29.2903
997.0434,194.0877,27.6008
998.06433,206.3437,66.6432
999.08533,338.5028,20.9247
1000.10626,195.7072,31.9738
1001.1272,200.9493,75.1326
1002.14813,194.0021,23.6326
1003.16913,191.7894,32.8525
1004.19006,192.8716,26.5405
1005.211,190.0381,28.957
1006.23193,191.1709,20.0026
1007.25293,192.5706,26.7522
1008.27386,197.8701,31.9622
1009.2948,199.0104,42.4863
1010.3158,196.4618,20.7161
1011.33673,154.9931,21.2777
1012.35767,197.3904,58.0614
1013.3786,198.4962,44.9066
1014.3996,200.8391,54.0323
1015.42053,208.9812,48.5138
1016.44147,236.2681,63.7032
1017.46246,196.1701,59.66
1018.4834,210.7993,74.5049
1019.50433,212.2831,69.0853
1020.52527,205.1913,92.0766
1021.54626,209.7896,59.4403
1022.5672,197.556,38.8438
1023.58813,377.7426,32.0886
1024.60913,198.5704,40.722
1025.63,201.876,70.9297
1026.651,217.6066,90.1354
1027.672,196.7888,30.6699
1028.69287,193.4424,49.9635
1029.71387,203.2052,51.4349
1030.73486,200.2597,53.937
1031.75574,208.2437,80.1093
1032.77673,207.8584,66.7088
1033.79761,196.7824,25.7132
1034.8186,196.2528,24.6385
1035.8396,201.2066,47.9881
1036.86047,193.5165,35.3266
1037.88147,197.9441,36.236
1038.90247,210.0016,73.3448
1039.92334,194.17,31.0421
1040.94434,196.5862,24.5323
1041.96533,194.87,12.4989
1042.98621,201.0896,82.1491
1044.0072,192.9094,28.5347
1045.0282,197.0224,28.5878
1046.04907,300.8923,175.7561
1047.07007,201.914,47.9121
1048.09094,203.7857,78.2616
1049.11194,207.6217,53.8149
1050.13293,208.173,55.0775
1051.15381,201.6313,64.2752
1052.1748,199.3299,41.4628
1053.1958,96.599,27.4597
1054.21667,207.9151,50.0142
1055.23767,195.5654,28.2903
1056.25867,197.6663,25.5216
1057.27954,192.3953,15.2608
1058.30054,201.5822,47.7646
1059.32141,258.9824,13.9816
1060.34241,199.0478,32.8291
1061.3634,195.3568,33.0001
1062.38428,202.8732,73.9909
1063.40527,208.7238,70.1759
1064.42627,193.7542,33.6741
1065.44714,194.8614,11.652
1066.46814,191.6802,40.131
1067.48914,193.9063,22.4476
1068.51001,197.6674,24.6141
1069.53101,195.3285,25.0375
1070.55188,191.1498,16.9825
1071.57288,198.1227,59.9979
1072.59387,200.7446,37.8066
1073.61475,199.4791,69.2094
1074.63574,193.5271,19.5178
1075.65674,195.5157,56.0588
1076.67761,187.8933,20.5504
1077.69861,194.3873,25.4382
1078.7196,194.3223,44.8866
1079.74048,193.1921,20.0446
1080.76147,215.4424,113.2321
1081.78247,198.9631,90.4837
1082.80334,196.0361,39.5828
1083.82434,209.2718,121.3199
1084.84521,197.4289,46.9925
1085.86621,193.8722,38.9673
1086.88721,201.0558,35.5429
1087.90808,196.6628,26.5822
1088.92908,190.8235,21.3259
1089.95007,191.5896,34.7528
1090.97095,198.5518,43.6625
1091.99194,232.2867,106.5416
1093.01294,193.2682,53.5071
1094.03381,191.7764,41.0771
1095.05481,198.4229,42.5575
1096.07568,192.8224,43.8471
1097.09668,241.0675,153.4246
1098.11768,66.0427,34.5137
1099.13855,194.5506,60.0111
1100.15955,198.2881,45.9258
1101.18054,225.1129,145.466
1102.20142,197.7982,26.2194
1103.22241,198.0063,44.7268
1104.24341,192.9924,28.0696
1105.26428,193.0003,54.9379
1106.28528,190.7269,21.58
1107.30615,189.9362,19.6831
1108.32715,198.2424,48.5734
1109.34814,52.1787,27.2132
1110.36902,195.7563,21.8041
1111.39001,207.604,38.0789
1112.41101,196.6743,48.8273
1113.43188,199.834,25.8864
1114.45288,190.3284,25.2251
1115.47388,212.9064,68.5171
1116.49475,207.921,106.6406
1117.51575,193.3655,19.0463
1118.53674,197.9808,40.6009
1119.55762,189.4086,49.9241
1120.57861,194.8377,32.005
1121.59949,197.1626,35.1018
1122.62048,197.742,59.8992
1123.64148,277.7701,209.28
1124.66235,242.8414,206.9554
1125.68335,196.1688,29.7045
1126.70435,192.3529,33.3019
1127.72522,191.7414,30.275
1128.74622,199.5717,37.1885
1129.76721,224.5842,109.1197
1130.78809,194.8375,34.0738
1131.80908,83.709,38.7638
1132.82996,191.9885,35.1615
1133.85095,69.5537,43.1378
1134.87195,194.4094,41.5588
1135.89282,622.4727,497.3456
1136.91382,216.0453,61.7578
1137.93481,194.387,39.4629
1138.95569,194.6047,31.4638
1139.97668,200.5332,53.98
1140.99768,195.3444,38.6044
1142.01855,195.8042,48.8394
1143.03955,206.3865,76.8496
1144.06042,207.1508,110.0286
1145.08142,199.921,70.827
1146.10242,196.3303,50.0449
1147.12329,194.0828,39.9999
1148.14429,201.7,64.7807
1149.16528,200.5336,56.3107
1150.18616,194.434,37.2804
1151.20715,194.6999,63.0871
1152.22815,195.9088,52.9372
1153.24902,195.5491,31.4622
1154.27002,200.7352,39.061
1155.29102,196.616,34.5377
1156.31189,206.1521,102.8423
1157.33289,192.4335,38.7572
1158.35376,195.5963,37.164
1159.37476,198.4664,49.2816
1160.39575,191.8903,47.2586
1161.41663,197.6685,35.3003
1162.43762,320.4535,38.0161
1163.45862,210.2882,55.329
1164.47949,195.9088,37.8915
1165.50049,291.7059,31.1312
1166.52148,199.8653,39.705
1167.54236,193.1881,31.3634
1168.56335,215.6712,72.5858
1169.58423,192.9578,24.2144
1170.60522,191.2048,21.6275
1171.62622,208.1749,98.4957
1172.64709,197.8821,65.0269
1173.66809,205.2868,40.6986
1174.68909,199.6557,42.7213
1175.70996,297.4494,25.5188
1176.73096,367.9259,42.0577
1177.75195,193.0097,33.2369
1178.77283,196.0268,33.616
1179.79382,191.1541,36.625
1180.8147,211.4172,165.5835
1181.83569,192.9376,34.2317
1182.85669,193.1949,30.4906
1183.87756,191.0013,39.1691
1184.89856,270.5218,20.1523
1185.91956,192.1447,39.503
1186.94043,203.2234,71.2251
1187.96143,190.7888,29.8378
1188.98242,193.9749,29.3147
1190.0033,212.5888,82.1295
1191.02429,196.3009,27.6585
1192.04517,193.1105,20.3874
1193.06616,193.5951,25.5575
1194.08716,215.989,93.2562
1195.10803,195.1491,20.8334
1196.12903,204.229,91.6459
1197.15002,193.6201,43.3443
1198.1709,205.8058,100.8735
1199.19189,190.9945,31.6039
1200.21289,235.0842,89.3939
1201.23376,193.5343,20.7898
1202.25476,193.9509,38.3738
1203.27576,193.0587,20.1365
1204.29663,190.2245,17.5556
1205.31763,191.5984,17.7607
1206.3385,193.5709,20.593
1207.3595,199.8918,62.2001
1208.38049,194.726,26.6048
1209.40137,221.6503,113.4589
1210.42236,202.3138,40.913
1211.44336,290.6279,18.8872
1212.46423,197.8927,38.2968
1213.48523,234.294,109.8983
1214.50623,208.8441,58.1158
1215.5271,194.3649,21.9135
1216.5481,195.3333,32.1819
1217.56897,190.6637,29.4598
1218.58997,191.9901,19.4667
1219.61096,202.125,42.8094
1220.63184,191.599,10.3166
1221.65283,195.08,41.1655
1222.67383,207.3214,60.3065
1223.6947,197.0535,30.8806
1224.7157,191.1272,21.2857
1225.73669,221.4451,116.6871
1226.75757,199.5416,44.2824
1227.77856,194.534,35.0576
1228.79944,191.8606,31.1809
1229.82043,201.7975,57.4895
1230.84143,195.4092,73.8052
1231.8623,202.4634,63.5766
1232.8833,201.8881,131.8132
1233.9043,193.2279,22.4677
1234.92517,196.8206,30.5093
1235.94617,198.5377,47.4008
1236.96716,229.9686,138.5111
1237.98804,203.3889,50.4599
1239.00903,197.123,19.351
1240.03003,197.6138,16.717
1241.0509,79.7227,54.0191
1242.0719,206.807,63.6399
1243.09277,194.6626,20.1436
1244.11377,194.405,48.8219
1245.13477,208.201,92.2284
1246.15564,197.863,19.4234
1247.17664,199.0927,64.8706
1248.19763,200.952,36.4362
1249.21851,196.183,53.2645
1250.2395,233.7468,108.0974
1251.2605,195.2419,16.7626
1252.28137,196.8054,27.4768
1253.30237,199.4034,79.5153
1254.32324,192.3232,31.4722
1255.34424,195.3371,71.2451
1256.36523,196.803,23.9507
1257.38611,198.2331,26.9137
1258.4071,206.0291,53.7204
1259.4281,198.3718,46.4672
1260.44897,222.4198,113.3417
1261.46997,200.5326,28.3862
1262.49097,228.535,180.2942
1263.51184,197.7403,37.8711
1264.53284,196.298,37.9636
1265.55371,197.8034,38.0806
1266.57471,212.5287,94.1164
1267.5957,233.0275,88.3463
1268.61658,196.4127,46.1727
1269.63757,206.604,61.2849
1270.65857,197.6035,32.1382
1271.67944,207.9066,58.1335
1272.70044,276.644,33.1967
1273.72144,287.804,232.1098
1274.74231,201.6874,37.9755
1275.76331,215.8582,98.5127
1276.7843,210.1596,54.8241
1277.80518,208.1969,57.2683
1278.82617,211.0972,89.3405
1279.84705,199.8919,56.643
1280.86804,204.7475,58.241
1281.88904,199.4296,64.4019
1282.90991,202.7795,46.173
1283.93091,204.4266,64.917
1284.9519,203.2865,57.9369
1285.97278,200.7732,38.556
1286.99377,199.9831,37.8929
1288.01477,200.99,40.4817
1289.03564,198.6922,46.0689
1290.05664,207.4762,58.227
1291.07751,60.5443,46.8285
1292.09851,204.0057,64.5182
1293.11951,197.2722,41.3698
1294.14038,197.6969,46.4848
1295.16138,197.1055,37.4204
1296.18237,198.7302,43.4431
1297.20325,213.5983,67.6624
1298.22424,198.7007,37.9246
1299.24524,195.3036,46.9213
1300.26611,352.1626,36.9494
1301.28711,191.9086,30.5376
1302.30798,104.0152,27.165
1303.32898,229.9822,160.726
1304.34998,194.6409,25.3274
1305.37085,199.2098,49.5124
1306.39185,195.5789,63.1088
1307.41284,197.6634,26.1704
1308.43372,201.2564,71.4679
1309.45471,191.0163,34.4319
1310.47571,194.3315,25.4401
1311.49658,195.4292,32.7903
1312.51758,195.5543,31.5619
1313.53857,192.1372,44.5101
1314.55945,192.2016,19.4242
1315.58044,192.8679,27.3168
1316.60132,196.1355,18.5252
1317.62231,196.3557,38.2366
1318.64331,194.4159,26.6714
1319.66418,196.1371,32.5039
1320.68518,190.9931,18.5245
1321.70618,192.2563,56.6234
1322.72705,388.1072,28.6747
1323.74805,323.3603,20.7337
1324.76904,201.2278,39.4848
1325.78992,198.6863,24.8809
1326.81091,198.0444,42.8191
1327.83179,199.8837,40.3147
1328.85278,194.1988,25.0472
1329.87378,195.4009,20.4589
1330.89465,192.2708,18.039
1331.91565,195.7365,19.3082
1332.93665,273.3038,14.8478
1333.95752,192.4573,24.9045
1334.97852,198.4395,47.7746
1335.99951,194.3324,17.9366
1337.02039,193.6157,29.1519
1338.04138,192.4333,16.3727
1339.06226,193.8681,19.3678
1340.08325,191.7122,21.7898
1341.10425,199.4982,46.9522
1342.12512,191.8737,25.6409
1343.14612,377.8758,22.5035
1344.16711,194.6,36.0658
1345.18799,326.999,16.8552
1346.20898,191.2091,22.7565
1347.22998,292.2578,255.6353
1348.25085,202.2682,152.6359
1349.27185,197.3147,64.7722
1350.29285,194.5808,18.9878
1351.31372,65.4497,23.7838
1352.33472,189.7116,23.6368
1353.35559,275.3274,200.2285
1354.37659,197.3321,54.0777
1355.39758,193.576,28.804
1356.41846,205.4766,71.7349
1357.43945,194.6129,27.8852
1358.46045,198.8152,34.9635
1359.48132,193.2136,18.687
1360.50232,194.5916,37.3938
1361.52332,193.3005,25.612
1362.54419,189.5736,44.7014
1363.56519,196.4773,39.3957
1364.58606,192.2627,20.5641
1365.60706,193.2288,37.836
1366.62805,198.4927,70.2984
1367.64893,193.272,36.1605
1368.66992,226.3324,115.0095
1369.69092,196.2984,29.3996
1370.71179,294.0832,26.8051
1371.73279,193.685,42.2513
1372.75378,198.7428,32.7412
1373.77466,197.3951,40.1799
1374.79565,872.9924,457.6359
1375.81653,268.022,176.5614
1376.83752,191.6899,27.119
1377.85852,188.9232,35.6756
1378.87939,192.7967,22.0129
1379.90039,227.7532,97.8577
1380.92139,810.492,374.2867
1381.94226,193.2107,31.4226
1382.96326,53.756,21.5616
1383.98425,202.4447,41.7
1385.00513,74.2185,25.6057
1386.02612,222.7354,157.0091
1387.04712,192.159,21.5398
1388.06799,199.9797,55.6778
1389.08899,197.598,38.9838
1390.10986,197.3133,31.0805
1391.13086,194.3848,47.6516
1392.15186,195.41,23.43
1393.17273,196.497,32.9602
1394.19373,194.5776,37.0397
1395.21472,198.1838,67.9262
1396.2356,194.92,47.7109
1397.25659,193.599,40.2911
1398.27759,195.6935,28.6558
1399.29846,222.5496,72.0764
1400.31946,194.9767,36.4697
1401.34033,198.3734,65.3503
1402.36133,190.4941,40.9953
1403.38232,199.0544,55.1069
1404.4032,196.3253,37.7605
1405.42419,201.6135,40.3025
1406.44519,195.5617,36.5903
1407.46606,194.2554,83.2497
1408.48706,201.0974,63.898
1409.50806,194.4177,59.7176
1410.52893,212.1443,80.9903
1411.54993,205.3946,64.776
1412.5708,192.0533,42.5734
1413.5918,91.4426,50.8899
1414.61279,193.1781,37.806
1415.63367,198.0237,57.0347
1416.65466,201.6094,76.9808
1417.67566,204.42,75.6367
1418.69653,195.4456,49.4822
1419.71753,196.3449,56.1539
1420.73853,210.7223,94.0153
1421.7594,205.9636,41.4437
1422.7804,193.8561,41.6036
1423.80139,287.6692,38.8244
1424.82227,202.1043,50.1139
1425.84326,212.9417,66.6294
1426.86414,123.2177,41.5996
1427.88513,200.8165,79.28
1428.90613,193.2598,33.8684
1429.927,59.0895,40.6113
1430.948,201.74,46.5113
1431.96899,202.3994,67.6767
1432.98987,190.7077,39.4046
1434.01086,218.8721,44.4315
1435.03186,201.8404,34.4737
1436.05273,189.9134,31.479
1437.07373,200.8888,71.0075
1438.0946,221.1229,107.7376
1439.1156,195.396,38.7088
1440.1366,191.2293,28.0052
1441.15747,195.3372,37.4806
1442.17847,190.8357,27.1236
1443.19946,194.9313,41.365
1444.22034,193.3651,37.4136
1445.24133,194.2876,27.4237
1446.26233,195.5198,30.1698
1447.2832,204.0644,52.6049
1448.3042,189.5558,39.4663
1449.32507,197.2334,37.1442
1450.34607,213.7515,70.1968
1451.36707,187.7099,37.8087
1452.38794,333.0943,38.936
1453.40894,196.6448,34.0203
1454.42993,189.2778,28.4073
1455.45081,199.4491,60.8968
1456.4718,370.8614,22.8146
1457.4928,202.2579,31.8913
1458.51367,191.6611,29.5605
1459.53467,195.9352,64.3828
1460.55554,197.0223,21.5961
1461.57654,208.9445,73.5622
1462.59753,375.1629,59.7839
1463.61841,203.6527,57.036
1464.6394,194.4828,33.2141
1465.6604,192.1857,39.5106
1466.68127,202.7505,85.5466
1467.70227,192.6754,18.9179
1468.72327,70.3295,66.6107
1469.74414,355.0034,77.9059
1470.76514,196.0045,28.1555
1471.78613,362.184,24.941
1472.80701,198.4834,17.922
1473.828,194.1801,22.3266
1474.84888,194.2771,16.2883
1475.86987,194.2502,34.3723
1476.89087,201.712,51.6619
1477.91174,215.2393,109.6465
1478.93274,190.2005,53.9117
1479.95374,188.6097,19.876
1480.97461,188.4737,34.0877
1481.99561,217.1018,96.4137
1483.0166,195.5697,22.2831
1484.03748,201.9467,78.1639
1485.05847,195.146,26.3299
1486.07935,191.9633,16.0836
1487.10034,192.7124,33.2887
1488.12134,194.313,46.0235
1489.14221,199.6866,49.1561
1490.16321,107.7792,25.7758
1491.1842,198.3375,12.7354
1492.20508,193.7674,36.9696
1493.22607,222.9496,120.2545
1494.24707,196.1098,21.1633
1495.26794,188.1925,30.6632
1496.28894,192.7346,16.8647
1497.30981,198.2683,35.0089
1498.33081,201.3997,48.6976
1499.35181,263.4355,166.9832
1500.37268,198.326,58.3546
1501.39368,322.8866,226.9302
1502.41467,196.888,29.9952
1503.43555,194.2169,39.8226
1504.45654,199.0158,39.8348
1505.47754,197.013,48.1871
1506.49841,195.5731,19.4654
1507.51941,204.509,55.2903
1508.54041,199.8244,61.3253
1509.56128,198.3704,36.6463
1510.58228,298.373,44.0075
1511.60315,199.2449,35.9279
1512.62415,195.7982,24.3411
1513.64514,197.5923,57.222
1514.66602,190.0217,40.7442
1515.68701,201.244,38.9717
1516.70801,195.9185,51.5479
1517.72888,196.0665,40.8837
1518.74988,196.5874,23.2802
1519.77087,198.123,31.7256
1520.79175,201.8938,82.8235
1521.81274,200.983,64.5436
1522.83362,263.4874,177.7796
1523.85461,391.4192,32.2177
1524.87561,196.0729,29.6561
1525.89648,196.3428,92.5416
1526.91748,200.2423,57.1128
1527.93848,304.9204,217.1563
1528.95935,194.6095,55.176
1529.98035,192.9512,27.8703
1531.00134,196.1782,46.2651
1532.02222,194.4791,40.2629
1533.04321,210.0185,58.8511
1534.06409,321.8421,26.5523
1535.08508,194.7699,23.0183
1536.10608,196.9293,49.1854
1537.12695,204.6835,70.3793
1538.14795,202.6973,36.8505
1539.16895,197.5869,29.0296
1540.18982,265.3943,204.1599
1541.21082,240.6282,145.4691
1542.23181,323.7442,37.4787
1543.25269,346.359,44.4005
1544.27368,200.3523,35.7676
1545.29468,198.1142,39.3091
1546.31555,210.5362,73.1962
1547.33655,204.5802,46.156
1548.35742,199.2753,37.1128
1549.37842,198.5513,46.2088
1550.39941,202.184,59.3381
1551.42029,208.0943,75.7315
1552.44128,346.7466,57.6197
1553.46228,197.0314,39.0961
1554.48315,200.3458,45.0771
1555.50415,205.286,44.0083
1556.52515,205.6455,54.2942
1557.54602,206.0785,55.7524
1558.56702,204.3316,64.4244
1559.58789,346.7784,206.9987
1560.60889,203.6907,56.7516
1561.62988,204.958,45.08
1562.65076,368.2732,45.8479
1563.67175,198.8359,32.5789
1564.69275,205.1617,67.0739
1565.71362,214.301,71.9036
1566.73462,203.2262,50.4344
1567.75562,195.3969,42.5064
1568.77649,197.3508,32.2856
1569.79749,195.2694,29.8757
1570.81836,206.1288,72.48
1571.83936,228.322,103.1
1572.86035,206.4955,57.24
1573.88123,200.981,41.8292
1574.90222,276.5346,154.8146
1575.92322,195.3948,35.7022
1576.94409,78.9231,35.9416
1577.96509,196.3401,28.6617
1578.98608,196.3385,32.0229
1580.00696,199.2968,32.4588
1581.02795,347.1853,43.1211
1582.04895,199.5511,33.5005
1583.06982,200.1017,47.7508
1584.09082,197.0117,33.1335
1585.11169,181.6509,66.9643
1586.13269,205.4326,75.6181
1587.15369,195.4354,26.8161
1588.17456,197.6629,28.05
1589.19556,370.3215,29.1149
1590.21655,193.7067,26.1684
1591.23743,198.6916,23.571
1592.25842,197.51,32.488
1593.27942,206.9891,64.1604
1594.30029,194.5659,23.0092
1595.32129,194.6609,36.284
1596.34216,207.515,74.2914
1597.36316,195.0628,45.5746
1598.38416,193.5514,30.7988
1599.40503,200.6106,40.6883
1600.42603,77.1224,47.2608
1601.44702,198.5031,40.7017
1602.4679,77.8032,23.1003
1603.48889,194.7492,64.4893
1604.50989,194.7211,26.2038
1605.53076,199.3921,35.1117
1606.55176,200.6346,26.296
1607.57263,196.5607,22.4788
1608.59363,198.4696,58.1126
1609.61462,280.7935,16.6313
1610.6355,197.2603,31.0461
1611.65649,195.5747,28.1706
1612.67749,216.908,88.4229
1613.69836,196.2072,30.5119
1614.71936,192.0803,22.3624
1615.74036,194.6641,73.9852
1616.76123,195.6618,25.1766
1617.78223,211.6384,55.4015
