Depth [m],FBE2 [unitless]
694.84161,141.1113,18.1138
695.86255,137.0544,16.3564
696.88348,139.8853,21.9875
697.90448,140.8264,39.1785
698.92542,145.883,28.7668
699.94635,142.8643,51.043
700.96729,138.4271,19.6037
701.98828,138.5394,21.1824
703.00922,136.3286,14.8069
704.03015,136.9192,19.1723
705.05115,142.6032,20.3904
706.07208,139.1364,13.8424
707.09302,137.398,23.0206
708.11395,137.9661,18.2815
709.13495,141.2205,25.7896
710.15588,141.8522,6.6356
711.17682,137.4966,13.3966
712.19781,139.161,7.2895
713.21875,136.6924,30.4716
714.23969,138.7575,10.0862
715.26062,134.6011,13.1974
716.28162,137.5906,16.184
717.30255,136.3616,9.2886
718.32349,182.9863,104.055
719.34442,137.8017,17.6607
720.36542,137.7645,16.3854
721.38635,138.9655,6.8107
722.40729,163.7827,72.2471
723.42828,159.991,85.0606
724.44922,137.1997,7.9663
725.47015,142.8736,21.1603
726.49109,142.9904,46.0666
727.51208,242.5239,8.2102
728.53302,138.8568,14.5872
729.55396,138.0536,17.8096
730.57495,43.2325,12.0358
731.59589,136.8294,7.2377
732.61682,244.8104,13.5924
733.63776,143.1297,35.0044
734.65875,155.6246,92.4257
735.67969,138.506,19.6415
736.70062,135.7231,14.1343
737.72156,137.3235,35.4102
738.74255,138.0641,24.8893
739.76349,135.2572,18.0483
740.78442,139.0654,18.1969
741.80542,141.9049,21.0094
742.82635,142.3647,22.3637
743.84729,245.175,15.8746
744.86823,240.1875,9.1259
745.88922,133.8398,16.2898
746.91016,135.8367,13.7858
747.93109,139.1492,12.4177
748.95209,136.2825,14.7698
749.97302,142.9912,22.5172
750.99396,145.3491,22.5291
752.01489,135.113,15.6491
753.03589,138.0499,21.666
754.05682,139.1961,25.6021
755.07776,146.9005,63.4636
756.09869,138.3319,24.4653
757.11969,136.5078,14.5904
758.14063,137.7681,16.2222
759.16156,136.7055,29.169
760.18256,141.9623,22.2602
761.20349,137.261,23.3447
762.22443,137.8745,20.519
763.24536,136.3715,25.7726
764.26636,140.5163,47.3371
765.28729,140.6944,36.7479
766.30823,133.7586,71.5123
767.32922,137.463,27.9352
768.35016,135.5739,27.909
769.37109,138.1103,25.7927
770.39203,136.2269,32.3206
771.41302,139.4693,63.9657
772.43396,133.0483,24.7166
773.4549,142.5746,32.6414
774.47583,138.9104,20.5218
775.49683,47.9442,22.4713
776.51776,134.1139,24.0701
777.5387,155.5032,106.487
778.55969,136.1109,24.9474
779.58063,139.415,13.628
780.60156,135.6546,37.3107
781.6225,167.1108,121.7247
782.64349,136.7775,33.586
783.66443,138.1799,31.0737
784.68536,139.5417,23.3312
785.70636,134.1512,17.7233
786.72729,134.4774,11.4979
787.74823,136.0023,14.2033
788.76917,135.6668,10.8477
789.79016,138.5577,9.0219
790.8111,140.9058,15.9053
791.83203,17.922,11.027
792.85297,138.1149,10.6498
793.87396,138.8959,4.8539
794.8949,153.3137,53.5452
795.91583,137.5321,11.3001
796.93683,137.4835,13.3616
797.95776,136.3757,8.0998
798.9787,137.2072,14.611
799.99963,87.5268,6.2416
801.02063,136.5196,6.1441
802.04156,136.1691,8.7482
803.0625,136.329,16.5777
804.0835,136.9677,14.4389
805.10443,136.3723,15.3788
806.12537,135.6359,16.1746
807.1463,137.1263,8.0862
808.1673,143.9718,28.4911
809.18823,138.6544,8.93
810.20917,134.9589,13.5428
811.2301,137.683,5.6966
812.2511,136.9392,8.1682
813.27203,134.5429,12.8834
814.29297,137.0014,9.9316
815.31396,138.1874,13.3355
816.3349,139.2673,20.8766
817.35583,143.0783,36.7739
818.37677,141.7635,20.5193
819.39777,139.0965,12.8346
820.4187,136.8363,18.8687
821.43964,135.4014,22.3311
822.46063,139.7728,14.7782
823.48157,137.118,16.4645
824.5025,136.799,7.9032
825.52344,137.1793,9.5075
826.54443,139.8987,18.4428
827.56537,137.181,11.0558
828.5863,70.6748,8.0039
829.60724,136.3871,16.9942
830.62823,140.6834,37.0447
831.64917,192.9065,13.4476
832.6701,135.1991,18.6281
833.6911,140.9717,12.1917
834.71204,137.0992,19.8446
835.73297,140.7491,16.2165
836.75391,142.5523,18.3935
837.7749,142.9847,45.7836
838.79584,277.4106,22.8621
839.81677,138.9283,12.8763
840.83777,142.4095,31.0695
841.8587,140.2045,14.8339
842.87964,141.3716,46.1234
843.90057,135.458,17.161
844.92157,145.8217,50.8198
845.9425,142.6883,55.6269
846.96344,136.7043,16.7344
847.98438,200.8742,136.3369
849.00537,258.545,12.1564
850.02631,134.6447,21.9932
851.04724,141.7408,17.972
852.06824,138.4756,14.2653
853.08917,142.2499,22.6795
854.11011,137.4373,34.6799
855.13104,138.1479,9.6939
856.15204,136.4465,27.8086
857.17297,136.3742,13.7136
858.19391,136.9568,13.2313
859.2149,134.7506,19.2048
860.23584,139.3443,11.3355
861.25677,138.9566,16.9551
862.27771,145.9177,33.5355
863.29871,138.2849,10.4947
864.31964,139.7308,11.3126
865.34058,138.0447,14.5242
866.36151,138.93,15.0385
867.38251,138.5403,14.3685
868.40344,139.3669,12.9813
869.42438,137.1118,12.8115
870.44537,138.7861,16.3615
871.46631,143.1831,31.6797
872.48724,136.0223,24.9439
873.50818,141.075,24.1077
874.52917,143.6866,47.3953
875.55011,138.1536,22.683
876.57104,137.2945,14.125
877.59204,138.4784,21.5817
878.61298,204.4202,16.2631
879.63391,132.266,36.5795
880.65485,139.8788,17.5198
881.67584,139.9395,17.3048
882.69678,141.9703,18.8481
883.71771,144.9031,29.818
884.73865,137.3835,31.9368
885.75964,25.4386,19.6741
886.78058,139.4501,22.9923
887.80151,243.3604,30.7069
888.82251,246.5817,24.8023
889.84344,142.5765,21.6418
890.86438,142.745,33.2484
891.88531,142.1685,21.8793
892.90631,140.1567,25.1418
893.92725,140.8471,28.05
894.94818,139.1314,23.0919
895.96918,139.1641,27.3464
896.99011,140.331,21.3318
898.01105,139.8315,21.2285
899.03198,141.2599,50.1889
900.05298,153.6029,55.8397
901.07391,243.4047,24.5879
902.09485,142.4838,32.4361
903.11578,139.1673,19.8854
904.13678,141.966,26.0885
905.15771,142.9934,19.6413
906.17865,139.3034,21.6304
907.19965,138.5363,66.226
908.22058,140.7193,23.1295
909.24152,144.5691,33.059
910.26245,137.0861,22.3946
911.28345,140.4261,15.0395
912.30438,138.4005,15.7763
913.32532,140.1576,22.5443
914.34631,143.0038,24.6282
915.36725,138.1723,17.5011
916.38818,139.0899,15.7252
917.40912,141.6146,24.5272
918.43011,138.8755,17.4172
919.45105,138.9563,13.6163
920.47198,138.5884,34.8242
921.49292,32.412,16.0817
922.51392,138.2239,12.3594
923.53485,139.5163,12.9493
924.55579,137.2574,13.4638
925.57678,138.0203,14.7036
926.59772,149.3693,81.7471
927.61865,149.991,39.1052
928.63959,138.5938,12.202
929.66058,138.0575,21.8252
930.68152,137.223,16.3282
931.70245,136.9542,11.3886
932.72339,138.5564,11.0104
933.74438,138.1307,16.7053
934.76532,138.2303,15.2904
935.78625,135.9111,22.251
936.80725,137.7221,9.7981
937.82819,267.8275,17.8396
938.84912,151.3395,74.1781
939.87006,139.2319,13.938
940.89105,139.7137,23.0163
941.91199,139.3231,23.876
942.93292,134.9113,13.1691
943.95392,137.9539,10.8598
944.97485,141.195,15.9952
945.99579,147.6013,53.0898
947.01672,197.6948,10.6541
948.03772,145.1971,54.9741
949.05865,140.4424,12.3206
950.07959,137.6077,17.2847
951.10052,161.4374,60.5899
952.12152,20.5751,13.8749
953.14246,138.6874,10.5696
954.16339,138.086,9.2226
955.18439,227.7907,15.4879
956.20532,138.9911,19.1979
957.22626,138.9724,11.0281
958.24719,143.8935,36.7797
959.26819,140.1631,16.194
960.28912,143.1385,38.7874
961.31006,135.4774,17.0711
962.33105,137.7959,10.1423
963.35199,137.0928,11.0061
964.37292,140.17,13.4936
965.39386,140.9066,22.4831
966.41486,135.2282,14.0885
967.43579,30.9103,36.4928
968.45673,35.5034,16.9667
969.47766,136.7244,15.2744
970.49866,137.6599,15.6359
971.51959,135.5961,13.5239
972.54053,141.112,36.2186
973.56152,145.1654,29.4678
974.58246,146.0121,32.688
975.60339,133.5105,32.2563
976.62433,138.3742,12.0799
977.64532,139.3523,18.8796
978.66626,192.8183,7.7797
979.68719,137.1947,14.2059
980.70819,137.8427,14.2753
981.72913,144.8655,39.9972
982.75006,135.0528,31.2853
983.771,137.6286,20.8026
984.79199,170.8541,91.3187
985.81293,138.1609,12.5005
986.83386,136.6876,8.6321
987.8548,139.0691,9.8882
988.87579,137.9315,13.6627
989.89673,138.991,14.6188
990.91766,136.877,22.0046
991.93866,136.4822,19.5808
992.95959,137.3886,18.315
993.98053,137.6009,15.1872
995.00146,135.1381,12.4162
996.02246,136.1136,19.1074
997.0434,134.4455,14.0005
998.06433,140.4028,36.8834
999.08533,238.7345,10.4427
1000.10626,135.7145,21.2878
1001.1272,141.1377,37.687
1002.14813,136.5509,13.8962
1003.16913,138.8712,17.7358
1004.19006,136.1386,16.7735
1005.211,135.4126,15.4953
1006.23193,137.074,14.8864
1007.25293,136.4053,20.7952
1008.27386,137.6653,21.4382
1009.2948,136.9604,22.6058
1010.3158,134.707,16.4075
1011.33673,105.9941,18.2624
1012.35767,137.9241,25.793
1013.3786,135.499,27.0668
1014.3996,137.253,28.4956
1015.42053,139.4073,31.3014
1016.44147,141.6496,35.8401
1017.46246,136.8215,29.4741
1018.4834,138.4467,34.7216
1019.50433,139.1293,42.0655
1020.52527,146.4313,48.8276
1021.54626,138.0978,35.7701
1022.5672,138.0292,23.444
1023.58813,264.983,18.0823
1024.60913,134.9126,22.6782
1025.63,136.903,41.0391
1026.651,142.8275,58.8033
1027.672,134.4981,20.9911
1028.69287,137.5557,30.3645
1029.71387,135.4982,32.2048
1030.73486,137.2244,25.2248
1031.75574,142.2629,31.4219
1032.77673,139.1377,32.9796
1033.79761,134.1936,16.6
1034.8186,135.4279,13.9967
1035.8396,138.7546,23.0631
1036.86047,135.5401,19.8484
1037.88147,134.2409,20.6032
1038.90247,139.2898,30.9582
1039.92334,138.1933,16.063
1040.94434,137.5786,15.0288
1041.96533,136.4779,10.625
1042.98621,140.5197,40.7336
1044.0072,139.978,13.0581
1045.0282,136.4674,15.0759
1046.04907,165.8741,76.2332
1047.07007,139.2095,16.8122
1048.09094,144.7122,35.9616
1049.11194,138.9574,23.5699
1050.13293,140.5362,36.9529
1051.15381,134.989,34.3252
1052.1748,140.2711,22.7775
1053.1958,64.2664,13.8402
1054.21667,138.2215,23.2839
1055.23767,138.9274,12.975
1056.25867,138.6617,8.8071
1057.27954,137.359,6.9705
1058.30054,137.0537,24.1217
1059.32141,185.7666,4.4573
1060.34241,137.8988,15.0837
1061.3634,137.8313,12.6898
1062.38428,145.9172,36.3609
1063.40527,140.8394,38.3734
1064.42627,136.9037,19.9472
1065.44714,137.0911,6.8125
1066.46814,139.7932,16.2525
1067.48914,137.3619,10.4454
1068.51001,140.9474,10.0553
1069.53101,137.778,12.4495
1070.55188,136.3436,7.6526
1071.57288,143.5009,28.3526
1072.59387,136.1517,13.6375
1073.61475,141.0761,34.605
1074.63574,139.0664,11.5478
1075.65674,141.7886,26.9069
1076.67761,138.5318,11.8664
1077.69861,138.4972,13.8122
1078.7196,139.0134,18.6286
1079.74048,138.8028,12.4997
1080.76147,145.7631,49.834
1081.78247,140.505,34.4635
1082.80334,142.0511,23.9074
1083.82434,138.7398,45.9039
1084.84521,132.084,17.8472
1085.86621,134.713,16.6799
1086.88721,136.4857,19.7897
1087.90808,136.4942,14.6432
1088.92908,136.5666,10.0861
1089.95007,140.7275,18.248
1090.97095,139.0665,18.7073
1091.99194,150.6901,67.9888
1093.01294,138.2454,24.0953
1094.03381,139.5678,16.2481
1095.05481,137.7856,21.0734
1096.07568,139.6254,18.3806
1097.09668,148.5204,93.796
1098.11768,18.9231,13.8489
1099.13855,137.9459,32.3455
1100.15955,136.5839,25.3607
1101.18054,152.6023,62.2023
1102.20142,139.0135,14.0307
1103.22241,134.2811,21.6396
1104.24341,140.6576,14.757
1105.26428,139.5906,25.1183
1106.28528,139.592,12.5381
1107.30615,137.9891,12.4601
1108.32715,139.863,22.5363
1109.34814,17.2176,11.3145
1110.36902,140.0277,11.1863
1111.39001,140.1969,26.1515
1112.41101,138.5761,22.6524
1113.43188,138.1524,16.2847
1114.45288,137.0845,14.1827
1115.47388,140.8585,24.6401
1116.49475,149.1457,53.0188
1117.51575,138.5067,12.8392
1118.53674,142.1698,24.0307
1119.55762,138.0404,24.3574
1120.57861,139.7866,19.0371
1121.59949,138.6568,18.4003
1122.62048,138.1581,33.1816
1123.64148,153.7009,91.5372
1124.66235,147.1195,97.7524
1125.68335,141.5506,18.4421
1126.70435,137.7248,21.6163
1127.72522,139.3716,18.6723
1128.74622,138.8256,21.8387
1129.76721,150.7437,53.5063
1130.78809,138.376,18.7142
1131.80908,47.8219,22.4111
1132.82996,141.4436,18.8021
1133.85095,37.6487,20.9771
1134.87195,141.1963,22.9523
1135.89282,318.7364,244.663
1136.91382,139.0742,30.5735
1137.93481,141.7771,25.0514
1138.95569,141.0035,18.1291
1139.97668,141.0148,23.8453
1140.99768,142.5953,27.2662
1142.01855,139.9541,16.3721
1143.03955,143.6716,34.7535
1144.06042,145.8665,53.1139
1145.08142,136.7025,32.0054
1146.10242,139.0387,25.4963
1147.12329,142.859,22.5243
1148.14429,139.8599,31.7304
1149.16528,139.6562,27.9826
1150.18616,142.8832,28.7826
1151.20715,141.3939,41.7115
1152.22815,138.883,32.3874
1153.24902,141.234,26.2883
1154.27002,140.4661,28.2044
1155.29102,145.7321,31.333
1156.31189,148.9664,53.6944
1157.33289,144.8402,33.5908
1158.35376,141.8526,26.6061
1159.37476,142.4607,29.4473
1160.39575,139.0144,29.3241
1161.41663,142.4691,22.6921
1162.43762,229.3642,24.2228
1163.45862,142.865,34.494
1164.47949,142.0071,29.4226
1165.50049,210.736,21.2339
1166.52148,142.1611,23.0503
1167.54236,141.0736,21.2414
1168.56335,147.099,43.0618
1169.58423,139.0728,17.997
1170.60522,139.197,16.1037
1171.62622,134.3207,37.7286
1172.64709,133.7975,32.6855
1173.66809,144.0107,22.1065
1174.68909,143.7675,21.7509
1175.70996,215.8663,17.2717
1176.73096,261.4054,26.6397
1177.75195,142.8628,15.9722
1178.77283,141.5476,21.5547
1179.79382,137.4808,19.3613
1180.8147,136.654,81.13
1181.83569,136.6512,19.5934
1182.85669,138.1594,16.0345
1183.87756,137.161,16.7316
1184.89856,193.8133,12.6296
1185.91956,140.0546,19.9045
1186.94043,147.1439,28.7952
1187.96143,137.5017,13.1134
1188.98242,136.792,15.0524
1190.0033,143.497,30.8668
1191.02429,136.8513,15.6164
1192.04517,138.4155,10.8151
1193.06616,136.4874,12.0949
1194.08716,139.1998,57.577
1195.10803,136.9303,10.6413
1196.12903,143.0526,46.3697
1197.15002,138.1079,20.5006
1198.1709,148.0663,42.3595
1199.19189,136.7733,14.9801
1200.21289,143.0701,39.0511
1201.23376,136.3429,12.2473
1202.25476,141.9429,17.9559
1203.27576,137.1689,14.3077
1204.29663,136.5829,11.2039
1205.31763,136.6033,11.6139
1206.3385,140.6203,15.386
1207.3595,143.5506,24.9171
1208.38049,135.9432,14.9546
1209.40137,143.2273,46.1697
1210.42236,135.3744,20.1803
1211.44336,208.0874,13.1836
1212.46423,137.2354,17.1542
1213.48523,137.2759,52.5913
1214.50623,136.7856,34.3971
1215.5271,138.7273,13.2369
1216.5481,136.6328,16.8808
1217.56897,136.9935,18.8671
1218.58997,136.9727,12.0373
1219.61096,138.9277,19.1366
1220.63184,138.0121,9.3693
1221.65283,137.7509,19.6188
1222.67383,138.3879,19.7472
1223.6947,139.6634,14.0416
1224.7157,139.0794,10.1035
1225.73669,140.8557,48.5835
1226.75757,140.1313,17.8303
1227.77856,140.1581,18.3581
1228.79944,139.399,12.4755
1229.82043,138.9095,23.0481
1230.84143,140.7708,36.218
1231.8623,139.1375,33.1183
1232.8833,144.7396,53.3882
1233.9043,134.9906,9.9862
1234.92517,137.9841,10.948
1235.94617,139.6507,18.2463
1236.96716,146.4231,74.9393
1237.98804,137.6976,22.7798
1239.00903,136.0612,10.9446
1240.03003,136.9715,9.4809
1241.0509,26.4015,26.2238
1242.0719,138.6525,26.3894
1243.09277,138.1755,10.8832
1244.11377,138.1014,21.3555
1245.13477,147.1609,26.7313
1246.15564,137.2945,12.6314
1247.17664,136.8787,32.7121
1248.19763,136.599,17.1667
1249.21851,138.5731,27.5422
1250.2395,146.5714,56.5668
1251.2605,135.5451,11.8066
1252.28137,136.8242,16.8374
1253.30237,141.6388,42.2096
1254.32324,136.1115,20.5085
1255.34424,138.5862,35.7237
1256.36523,135.339,17.009
1257.38611,136.3639,20.2292
1258.4071,136.4563,26.1073
1259.4281,137.5732,28.4165
1260.44897,147.4288,61.1992
1261.46997,136.4319,21.9538
1262.49097,159.0952,89.1136
1263.51184,137.7955,23.2484
1264.53284,135.7423,28.5231
1265.55371,135.6907,27.1548
1266.57471,144.7767,45.591
1267.5957,146.187,73.9872
1268.61658,136.9937,30.5581
1269.63757,136.4834,33.2558
1270.65857,135.5083,24.8255
1271.67944,135.8196,38.3331
1272.70044,193.0487,27.2161
1273.72144,195.4479,77.962
1274.74231,136.8086,27.273
1275.76331,140.5722,59.9981
1276.7843,135.7502,30.6368
1277.80518,136.5571,37.1956
1278.82617,139.1227,55.8471
1279.84705,137.867,31.3244
1280.86804,137.3098,33.8373
1281.88904,142.9796,41.9998
1282.90991,134.2063,34.658
1283.93091,137.5497,44.4724
1284.9519,138.6516,40.2362
1285.97278,135.3109,33.6863
1286.99377,133.6749,30.6882
1288.01477,137.2914,28.5407
1289.03564,136.4596,26.3576
1290.05664,134.7552,40.6329
1291.07751,35.9857,39.1384
1292.09851,143.8822,35.4191
1293.11951,135.2264,29.3353
1294.14038,134.2027,28.6614
1295.16138,135.8017,25.1978
1296.18237,136.6631,27.8281
1297.20325,138.9242,32.62
1298.22424,136.8506,25.2361
1299.24524,136.1272,29.0652
1300.26611,250.1586,25.4386
1301.28711,136.5808,18.1696
1302.30798,68.6628,22.6066
1303.32898,161.8963,85.8978
1304.34998,137.9875,18.3233
1305.37085,137.1546,24.4649
1306.39185,136.7839,38.7604
1307.41284,139.2473,17.3228
1308.43372,140.0519,27.5407
1309.45471,139.8703,19.55
1310.47571,138.8235,14.6202
1311.49658,135.2194,21.3722
1312.51758,138.4902,17.9941
1313.53857,138.5957,20.2358
1314.55945,138.3405,9.8911
1315.58044,137.3751,12.8958
1316.60132,135.687,11.7424
1317.62231,139.8489,21.7204
1318.64331,137.3965,13.3214
1319.66418,135.7016,15.6367
1320.68518,136.5124,8.2458
1321.70618,137.7256,33.4356
1322.72705,273.0862,11.4173
1323.74805,234.4684,11.771
1324.76904,135.3058,19.0546
1325.78992,136.9483,11.3004
1326.81091,138.2809,16.2671
1327.83179,139.7556,18.1671
1328.85278,138.9637,13.0869
1329.87378,136.4,9.9644
1330.89465,136.3276,8.6121
1331.91565,137.1623,9.3714
1332.93665,195.6443,7.4232
1333.95752,139.1874,12.8868
1334.97852,136.2816,24.6591
1335.99951,136.6719,8.97
1337.02039,138.0401,10.6403
1338.04138,137.6569,7.2108
1339.06226,135.5609,10.9364
1340.08325,137.9175,9.5459
1341.10425,140.4978,13.8635
1342.12512,139.5637,10.4489
1343.14612,270.5143,9.3577
1344.16711,139.1345,20.1452
1345.18799,236.9702,10.2186
1346.20898,138.6813,12.1279
1347.22998,162.9962,121.8281
1348.25085,149.8759,64.8091
1349.27185,143.5054,31.5614
1350.29285,137.7307,11.7986
1351.31372,41.714,11.8622
1352.33472,136.864,11.3609
1353.35559,152.3216,61.3439
1354.37659,141.2646,21.5325
1355.39758,139.7679,18.6546
1356.41846,140.9509,31.031
1357.43945,137.6349,13.0992
1358.46045,139.9837,20.3951
1359.48132,138.2571,9.0108
1360.50232,138.0412,19.8872
1361.52332,138.7051,14.0847
1362.54419,142.9963,23.793
1363.56519,141.7374,18.5306
1364.58606,138.1347,11.6831
1365.60706,138.6008,16.6591
1366.62805,135.3004,23.5242
1367.64893,137.3779,16.0846
1368.66992,142.1885,47.9705
1369.69092,137.6194,19.2252
1370.71179,210.791,15.1234
1371.73279,137.4146,18.3214
1372.75378,135.3544,18.7856
1373.77466,139.9717,25.942
1374.79565,570.4345,181.6406
1375.81653,172.4958,110.6048
1376.83752,139.8986,16.0896
1377.85852,140.8586,21.1528
1378.87939,139.1563,13.7252
1379.90039,148.8775,42.5306
1380.92139,710.6694,124.9747
1381.94226,139.7285,16.6556
1382.96326,18.2325,13.3356
1383.98425,140.7601,19.4234
1385.00513,46.4114,16.2089
1386.02612,144.7992,70.6834
1387.04712,138.2733,13.1571
1388.06799,142.7367,21.0967
1389.08899,140.0629,25.2275
1390.10986,139.6148,16.4898
1391.13086,138.4439,23.2125
1392.15186,140.0218,14.2315
1393.17273,138.0453,19.6952
1394.19373,141.9437,22.9004
1395.21472,139.3322,40.0145
1396.2356,137.773,24.448
1397.25659,139.6125,19.3416
1398.27759,139.4314,20.1404
1399.29846,153.4229,40.4932
1400.31946,139.9222,23.6979
1401.34033,139.2435,30.3013
1402.36133,142.9173,21.2124
1403.38232,144.7022,36.7243
1404.4032,140.1666,26.5998
1405.42419,140.9153,30.4671
1406.44519,142.2059,25.8159
1407.46606,129.9612,33.0702
1408.48706,144.904,39.3224
1409.50806,142.3157,31.5125
1410.52893,142.1014,45.4937
1411.54993,140.7907,28.2121
1412.5708,141.2436,24.5184
1413.5918,56.7483,31.27
1414.61279,144.1307,29.2216
1415.63367,140.4531,28.8481
1416.65466,142.0788,42.8522
1417.67566,148.8704,47.5556
1418.69653,141.5607,30.1065
1419.71753,144.666,33.8729
1420.73853,150.3665,67.0601
1421.7594,146.3202,34.8691
1422.7804,141.4688,31.9856
1423.80139,211.1615,36.6416
1424.82227,146.087,40.2109
1425.84326,144.5899,36.7314
1426.86414,91.2612,33.1439
1427.88513,141.852,51.0975
1428.90613,140.1508,30.281
1429.927,25.8112,26.9975
1430.948,142.4903,28.099
1431.96899,142.4461,39.1873
1432.98987,142.4367,19.2896
1434.01086,139.0203,29.7766
1435.03186,139.0018,23.6778
1436.05273,140.2395,22.6343
1437.07373,142.5052,34.1167
1438.0946,141.432,50.4042
1439.1156,139.1842,26.5552
1440.1366,142.145,18.9996
1441.15747,140.5147,24.3929
1442.17847,141.0693,20.582
1443.19946,143.5506,23.5166
1444.22034,139.4426,19.5771
1445.24133,141.6024,20.5243
1446.26233,141.6244,22.1056
1447.2832,136.9545,27.5639
1448.3042,140.6409,27.2099
1449.32507,140.7644,19.9883
1450.34607,147.8431,48.5912
1451.36707,140.4389,22.0757
1452.38794,237.7679,21.9648
1453.40894,138.3301,20.0368
1454.42993,142.4167,21.374
1455.45081,130.5628,32.531
1456.4718,263.1166,15.3208
1457.4928,135.5597,20.47
1458.51367,140.0712,17.6789
1459.53467,142.5116,32.0731
1460.55554,139.1373,12.1342
1461.57654,134.799,35.5454
1462.59753,263.9224,31.2796
1463.61841,139.8549,26.7459
1464.6394,141.0688,20.7425
1465.6604,140.4303,25.5113
1466.68127,135.2198,33.6605
1467.70227,138.4501,11.3687
1468.72327,32.4639,30.6444
1469.74414,255.021,42.8297
1470.76514,139.806,16.7764
1471.78613,255.3784,10.5517
1472.80701,142.3512,9.7527
1473.828,139.2646,14.516
1474.84888,140.1134,11.8871
1475.86987,140.6557,16.007
1476.89087,139.1092,16.3565
1477.91174,142.344,53.6046
1478.93274,140.983,24.8988
1479.95374,138.4494,12.522
1480.97461,134.9036,21.8149
1481.99561,139.3719,39.3674
1483.0166,137.1203,12.3872
1484.03748,135.5572,37.8522
1485.05847,136.051,14.2351
1486.07935,136.8732,7.1892
1487.10034,137.7856,19.7954
1488.12134,140.4442,20.2245
1489.14221,139.5967,19.9489
1490.16321,72.3022,13.7572
1491.1842,139.7415,5.3971
1492.20508,139.836,20.1731
1493.22607,143.7566,58.4244
1494.24707,138.1049,13.678
1495.26794,137.2357,13.9066
1496.28894,136.9409,5.9212
1497.30981,137.0118,18.7202
1498.33081,140.4282,24.5159
1499.35181,166.2857,86.4814
1500.37268,141.2925,36.3482
1501.39368,182.8112,110.6556
1502.41467,138.2416,14.4122
1503.43555,138.6842,15.8823
1504.45654,133.2519,20.4534
1505.47754,136.957,22.4305
1506.49841,140.0003,8.435
1507.51941,138.9424,31.2922
1508.54041,139.2723,29.386
1509.56128,133.1368,17.6378
1510.58228,208.5281,26.2691
1511.60315,134.4694,15.1243
1512.62415,138.3399,14.0516
1513.64514,141.0758,19.8052
1514.66602,135.8821,19.7464
1515.68701,138.5729,23.5663
1516.70801,137.9329,23.9737
1517.72888,147.0542,18.0297
1518.74988,136.3576,12.788
1519.77087,136.6672,17.7676
1520.79175,135.6756,42.1591
1521.81274,139.7888,33.2177
1522.83362,186.2967,79.309
1523.85461,276.0412,15.041
1524.87561,139.4204,14.5231
1525.89648,145.1145,32.2162
1526.91748,134.9967,25.2948
1527.93848,122.6702,120.3277
1528.95935,139.3816,27.4909
1529.98035,134.6806,18.1695
1531.00134,141.7648,26.7462
1532.02222,138.3081,23.353
1533.04321,140.6549,34.0015
1534.06409,224.6746,21.0067
1535.08508,134.7633,17.8036
1536.10608,133.9703,24.4774
1537.12695,137.4842,43.3444
1538.14795,136.172,23.6993
1539.16895,135.9004,25.7529
1540.18982,163.4623,111.2701
1541.21082,165.4363,78.8285
1542.23181,220.349,29.3804
1543.25269,246.2398,25.909
1544.27368,135.7358,28.5489
1545.29468,136.6097,28.4414
1546.31555,138.7796,38.6515
1547.33655,137.7242,29.6757
1548.35742,137.4499,29.5645
1549.37842,137.8232,30.3254
1550.39941,135.7394,30.2152
1551.42029,136.5767,43.706
1552.44128,240.9775,29.0263
1553.46228,134.7003,28.2131
1554.48315,134.4751,27.6624
1555.50415,135.3716,27.2778
1556.52515,139.9102,29.3723
1557.54602,137.677,28.4531
1558.56702,136.4271,34.8571
1559.58789,153.286,71.2599
1560.60889,132.4959,31.4339
1561.62988,135.8304,29.1823
1562.65076,258.3467,31.5042
1563.67175,136.5064,25.4328
1564.69275,141.4197,38.287
1565.71362,137.9169,42.9044
1566.73462,135.7665,32.4163
1567.75562,138.2224,27.0373
1568.77649,137.6481,17.3447
1569.79749,136.2536,20.0293
1570.81836,145.0902,34.9183
1571.83936,143.6167,54.4428
1572.86035,128.5876,34.7384
1573.88123,137.4706,24.6289
1574.90222,159.6299,82.8306
1575.92322,134.4944,25.3824
1576.94409,48.9091,25.1787
1577.96509,136.7761,20.3019
1578.98608,133.7074,22.4956
1580.00696,137.024,20.2538
1581.02795,242.9311,33.378
1582.04895,137.0594,24.9671
1583.06982,135.2555,28.8492
1584.09082,138.4237,32.4978
1585.11169,134.1783,41.7383
1586.13269,135.4262,48.6187
1587.15369,134.7901,20.8905
1588.17456,136.1068,21.0458
1589.19556,260.8555,23.773
1590.21655,136.6336,17.8851
1591.23743,135.1733,19.132
1592.25842,137.5547,20.2206
1593.27942,144.7593,35.1292
1594.30029,136.8817,16.1301
1595.32129,140.1627,21.9062
1596.34216,148.3281,29.7001
1597.36316,135.0539,26.1823
1598.38416,139.0989,16.1306
1599.40503,137.0144,18.3161
1600.42603,34.2931,21.0263
1601.44702,135.6826,15.9383
1602.4679,51.1436,12.5753
1603.48889,143.3927,32.331
1604.50989,138.5943,13.0878
1605.53076,137.3663,15.3145
1606.55176,139.5323,15.068
1607.57263,137.2649,13.9927
1608.59363,135.4492,23.9267
1609.61462,199.9851,8.0901
1610.6355,137.7904,15.0384
1611.65649,137.0934,13.5137
1612.67749,137.4111,46.0229
1613.69836,133.3875,14.6962
1614.71936,136.4137,11.9614
1615.74036,146.2206,39.6703
1616.76123,137.8637,10.7126
